	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
8	P.J. Tucker	HOU	HOU vs. BOS	02/11/2020	W	36	4	1	4	25.0	0	3	0.0	2	2	100	1	5	6	0	2	0	0	3	21	17.2
9	Brad Wanamaker	BOS	BOS @ HOU	02/11/2020	L	20	11	5	9	55.6	1	2	50.0	0	0	-	0	1	1	3	2	0	1	1	7	21.7
10	James Harden	HOU	HOU vs. BOS	02/11/2020	W	39	42	9	19	47.4	7	16	43.8	17	18	94.4	0	8	8	7	1	1	6	5	24	62.1
11	Robert Covington	HOU	HOU vs. BOS	02/11/2020	W	38	12	3	11	27.3	2	8	25.0	4	5	80.0	0	7	7	3	3	4	2	5	15	43.9
12	Kemba Walker	BOS	BOS @ HOU	02/11/2020	L	28	14	5	17	29.4	1	6	16.7	3	3	100	0	4	4	4	1	0	3	3	-24	24.8
13	William Howard	HOU	HOU vs. BOS	02/11/2020	W	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-4	0.0
14	Chris Clemons	HOU	HOU vs. BOS	02/11/2020	W	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-4	0.0
15	Gordon Hayward	BOS	BOS @ HOU	02/11/2020	L	34	20	8	14	57.1	2	3	66.7	2	2	100	2	6	8	6	0	1	2	3	-19	39.6
16	Ben Simmons	PHI	PHI vs. LAC	02/11/2020	W	43	26	12	22	54.5	0	0	-	2	3	66.7	4	8	12	10	1	0	3	3	9	55.4
17	Johnathan Motley	LAC	LAC @ PHI	02/11/2020	L	1	0	0	0	-	0	0	-	0	0	-	0	0	0	1	0	0	0	0	3	1.5
18	Landry Shamet	LAC	LAC @ PHI	02/11/2020	L	36	19	7	11	63.6	5	9	55.6	0	0	-	0	1	1	0	0	0	0	1	6	20.2
19	Paul George	LAC	LAC @ PHI	02/11/2020	L	35	11	3	15	20.0	1	4	25.0	4	6	66.7	0	12	12	5	0	1	2	3	-7	33.9
20	Kawhi Leonard	LAC	LAC @ PHI	02/11/2020	L	36	30	12	23	52.2	3	5	60.0	3	3	100	0	4	4	9	1	2	2	3	-10	55.3
21	Marcus Morris Sr.	LAC	LAC @ PHI	02/11/2020	L	35	13	5	12	41.7	3	6	50.0	0	0	-	1	4	5	1	0	1	1	3	-4	22.5
22	Norvel Pelle	PHI	PHI vs. LAC	02/11/2020	W	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-3	0.0
23	Matisse Thybulle	PHI	PHI vs. LAC	02/11/2020	W	16	3	1	1	100	1	1	100	0	0	-	1	3	4	1	1	1	0	1	-4	15.3
24	Mike Scott	PHI	PHI vs. LAC	02/11/2020	W	5	0	0	2	0.0	0	1	0.0	0	0	-	0	0	0	0	0	0	0	0	-7	0.0
25	Amir Coffey	LAC	LAC @ PHI	02/11/2020	L	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	3	0.0
26	Rodney McGruder	LAC	LAC @ PHI	02/11/2020	L	3	0	0	1	0.0	0	0	-	0	0	-	0	0	0	0	0	0	0	0	0	0.0
27	Terance Mann	LAC	LAC @ PHI	02/11/2020	L	1	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	0	3	1.2
28	Glenn Robinson III	PHI	PHI vs. LAC	02/11/2020	W	12	6	3	6	50.0	0	1	0.0	0	0	-	0	1	1	1	0	1	1	1	0	10.7
29	Furkan Korkmaz	PHI	PHI vs. LAC	02/11/2020	W	23	0	0	5	0.0	0	4	0.0	0	0	-	0	1	1	0	1	0	0	0	-9	4.2
30	Montrezl Harrell	LAC	LAC @ PHI	02/11/2020	L	24	10	5	10	50.0	0	1	0.0	0	0	-	1	5	6	1	0	0	2	4	-7	16.7
31	JaMychal Green	LAC	LAC @ PHI	02/11/2020	L	12	0	0	0	-	0	0	-	0	0	-	0	3	3	0	0	0	0	0	-6	3.6
32	Lou Williams	LAC	LAC @ PHI	02/11/2020	L	36	13	5	15	33.3	2	6	33.3	1	2	50.0	0	2	2	6	1	0	1	0	-12	26.4
33	Shake Milton	PHI	PHI vs. LAC	02/11/2020	W	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-3	0.0
34	Alec Burks	PHI	PHI vs. LAC	02/11/2020	W	14	2	1	4	25.0	0	2	0.0	0	0	-	0	0	0	2	0	0	0	1	-1	5.0
35	Joel Embiid	PHI	PHI vs. LAC	02/11/2020	W	28	26	8	17	47.1	2	5	40.0	8	13	61.5	2	7	9	2	0	1	1	4	1	41.8
36	Ivica Zubac	LAC	LAC @ PHI	02/11/2020	L	20	7	3	3	100	0	0	-	1	2	50.0	3	5	8	2	0	2	1	5	-4	24.6
37	Tobias Harris	PHI	PHI vs. LAC	02/11/2020	W	37	17	8	19	42.1	1	6	16.7	0	0	-	1	11	12	5	0	0	0	0	18	38.9
38	Al Horford	PHI	PHI vs. LAC	02/11/2020	W	28	9	3	4	75.0	1	2	50.0	2	2	100	2	4	6	3	0	2	0	1	10	26.7
39	Josh Richardson	PHI	PHI vs. LAC	02/11/2020	W	32	21	8	15	53.3	3	5	60.0	2	3	66.7	1	4	5	1	0	2	1	0	24	33.5
40	Naz Reid	MIN	MIN @ TOR	02/10/2020	L	10	8	2	5	40.0	1	1	100	3	3	100	1	2	3	0	0	1	1	1	-2	13.6
41	Patrick McCaw	TOR	TOR vs. MIN	02/10/2020	W	26	5	1	2	50.0	1	2	50.0	2	2	100	1	3	4	2	3	0	0	4	5	21.8
42	Pascal Siakam	TOR	TOR vs. MIN	02/10/2020	W	37	34	14	21	66.7	6	8	75.0	0	1	0.0	1	5	6	5	2	1	3	5	12	54.7
43	O.G. Anunoby	TOR	TOR vs. MIN	02/10/2020	W	36	25	10	13	76.9	3	4	75.0	2	2	100	5	7	12	3	3	1	1	0	10	54.9
44	Karl-Anthony Towns	MIN	MIN @ TOR	02/10/2020	L	37	23	5	13	38.5	3	6	50.0	10	12	83.3	4	6	10	7	1	1	5	4	-7	46.5
45	Juancho Hernangomez	MIN	MIN @ TOR	02/10/2020	L	26	15	6	11	54.5	2	4	50.0	1	2	50.0	2	3	5	1	0	0	1	2	-5	21.5
46	Chris Boucher	TOR	TOR vs. MIN	02/10/2020	W	13	6	3	5	60.0	0	1	0.0	0	0	-	0	2	2	0	0	0	1	3	-6	7.4
47	Matt Thomas	TOR	TOR vs. MIN	02/10/2020	W	3	0	0	1	0.0	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-5	0.0
48	Allen Crabbe	MIN	MIN @ TOR	02/10/2020	L	16	8	3	8	37.5	2	6	33.3	0	0	-	0	3	3	0	0	0	0	1	-6	11.6
49	Malik Beasley	MIN	MIN @ TOR	02/10/2020	L	32	15	5	12	41.7	2	6	33.3	3	4	75.0	0	4	4	2	1	0	4	3	-5	21.8
0	Rondae Hollis-Jefferson	TOR	TOR vs. MIN	02/10/2020	W	34	21	8	13	61.5	0	2	0.0	5	8	62.5	1	5	6	1	3	0	0	5	20	38.7
1	Josh Okogie	MIN	MIN @ TOR	02/10/2020	L	23	9	3	6	50.0	0	3	0.0	3	3	100	0	3	3	1	0	0	1	2	-16	13.1
2	Terence Davis	TOR	TOR vs. MIN	02/10/2020	W	15	3	1	5	20.0	1	2	50.0	0	0	-	0	2	2	0	0	0	1	3	-13	4.4
3	D'Angelo Russell	MIN	MIN @ TOR	02/10/2020	L	32	22	7	12	58.3	4	5	80.0	4	4	100	0	0	0	5	1	0	6	1	-22	26.5
4	James Johnson	MIN	MIN @ TOR	02/10/2020	L	28	8	2	5	40.0	2	3	66.7	2	2	100	1	6	7	3	0	0	3	3	-6	17.9
5	Fred VanVleet	TOR	TOR vs. MIN	02/10/2020	W	37	16	5	13	38.5	2	7	28.6	4	4	100	0	2	2	7	3	0	4	2	21	33.9
6	Jordan McLaughlin	MIN	MIN @ TOR	02/10/2020	L	16	3	1	3	33.3	0	2	0.0	1	1	100	0	0	0	5	2	1	1	1	11	18.5
7	Jarrett Culver	MIN	MIN @ TOR	02/10/2020	L	21	15	5	11	45.5	2	4	50.0	3	4	75.0	2	1	3	0	1	1	1	1	3	23.6
8	Kyle Lowry	TOR	TOR vs. MIN	02/10/2020	W	40	27	9	16	56.3	4	7	57.1	5	6	83.3	1	6	7	11	1	2	8	4	11	52.9
9	Jamal Murray	DEN	DEN vs. SAS	02/10/2020	W	34	26	11	21	52.4	2	8	25.0	2	2	100	0	2	2	6	1	0	2	4	-4	38.4
10	Marco Belinelli	SAS	SAS @ DEN	02/10/2020	L	19	0	0	3	0.0	0	3	0.0	0	0	-	0	0	0	2	1	0	0	1	-18	6.0
11	Torrey Craig	DEN	DEN vs. SAS	02/10/2020	W	31	11	3	7	42.9	3	6	50.0	2	2	100	3	4	7	0	1	1	0	1	-13	25.4
12	Jerami Grant	DEN	DEN vs. SAS	02/10/2020	W	30	8	3	7	42.9	2	4	50.0	0	0	-	0	5	5	1	0	1	1	1	-3	17.5
13	Dejounte Murray	SAS	SAS @ DEN	02/10/2020	L	34	14	5	11	45.5	1	2	50.0	3	3	100	1	5	6	9	1	0	0	2	8	37.7
14	Trey Lyles	SAS	SAS @ DEN	02/10/2020	L	29	10	4	5	80.0	2	2	100	0	0	-	1	6	7	1	1	1	2	0	7	23.9
15	Bryn Forbes	SAS	SAS @ DEN	02/10/2020	L	29	14	4	6	66.7	3	4	75.0	3	3	100	1	2	3	4	1	0	0	0	5	26.6
16	Monte Morris	DEN	DEN vs. SAS	02/10/2020	W	23	16	6	9	66.7	2	3	66.7	2	2	100	0	0	0	4	1	0	1	0	20	24.0
17	LaMarcus Aldridge	SAS	SAS @ DEN	02/10/2020	L	35	33	13	25	52.0	4	8	50.0	3	5	60.0	2	4	6	5	1	0	3	4	8	47.7
18	Jordan McRae	DEN	DEN vs. SAS	02/10/2020	W	17	8	2	5	40.0	2	4	50.0	2	2	100	1	4	5	3	1	0	0	2	16	21.5
19	Jakob Poeltl	SAS	SAS @ DEN	02/10/2020	L	16	6	3	3	100	0	0	-	0	0	-	0	2	2	2	0	0	1	2	-8	10.4
20	Nikola Jokic	DEN	DEN vs. SAS	02/10/2020	W	38	19	6	8	75.0	0	1	0.0	7	8	87.5	3	5	8	13	0	1	5	4	4	46.1
21	Rudy Gay	SAS	SAS @ DEN	02/10/2020	L	17	13	4	9	44.4	2	3	66.7	3	3	100	1	3	4	1	0	0	0	1	-19	19.3
22	Lonnie Walker IV	SAS	SAS @ DEN	02/10/2020	L	27	4	2	6	33.3	0	0	-	0	1	0.0	3	2	5	4	2	0	2	3	11	20.0
23	Keita Bates-Diop	DEN	DEN vs. SAS	02/10/2020	W	5	3	1	1	100	0	0	-	1	2	50.0	0	0	0	0	0	1	0	0	0	6.0
24	Patty Mills	SAS	SAS @ DEN	02/10/2020	L	18	11	4	7	57.1	3	6	50.0	0	0	-	0	1	1	1	0	0	1	1	-16	12.7
25	Paul Millsap	DEN	DEN vs. SAS	02/10/2020	W	19	22	8	13	61.5	4	5	80.0	2	3	66.7	2	5	7	3	2	1	0	0	14	43.9
26	P.J. Dozier	DEN	DEN vs. SAS	02/10/2020	W	18	6	2	3	66.7	1	1	100	1	2	50.0	0	1	1	2	1	0	1	3	10	12.2
27	Derrick White	SAS	SAS @ DEN	02/10/2020	L	19	15	2	10	20.0	1	4	25.0	10	10	100	0	2	2	4	0	0	1	3	-13	22.4
28	Gary Harris	DEN	DEN vs. SAS	02/10/2020	W	26	8	3	6	50.0	2	3	66.7	0	0	-	0	2	2	2	0	0	0	1	-9	13.4
29	Tony Bradley	UTA	UTA @ DAL	02/10/2020	W	12	6	3	3	100	0	0	-	0	0	-	6	1	7	1	0	0	2	5	10	13.9
30	Jordan Clarkson	UTA	UTA @ DAL	02/10/2020	W	31	25	10	17	58.8	4	8	50.0	1	1	100	0	5	5	8	0	1	2	6	17	44.0
31	Delon Wright	DAL	DAL vs. UTA	02/10/2020	L	13	2	1	5	20.0	0	1	0.0	0	1	0.0	1	0	1	3	1	0	1	0	-8	9.7
32	Maxi Kleber	DAL	DAL vs. UTA	02/10/2020	L	23	5	2	8	25.0	1	4	25.0	0	0	-	0	2	2	1	0	0	0	2	-31	8.9
33	Georges Niang	UTA	UTA @ DAL	02/10/2020	W	14	7	3	6	50.0	1	3	33.3	0	0	-	0	1	1	2	0	0	1	1	8	10.2
34	Tim Hardaway Jr.	DAL	DAL vs. UTA	02/10/2020	L	37	33	12	18	66.7	5	10	50.0	4	5	80.0	0	3	3	3	1	0	0	0	12	44.1
35	Rudy Gobert	UTA	UTA @ DAL	02/10/2020	W	36	17	7	7	100	0	0	-	3	5	60.0	2	13	15	1	0	1	2	5	-6	37.5
36	Seth Curry	DAL	DAL vs. UTA	02/10/2020	L	35	15	5	7	71.4	2	4	50.0	3	3	100	0	3	3	2	1	0	1	2	17	23.6
37	J.J. Barea	DAL	DAL vs. UTA	02/10/2020	L	16	11	3	7	42.9	1	2	50.0	4	4	100	0	3	3	6	0	0	1	1	1	22.6
38	Emmanuel Mudiay	UTA	UTA @ DAL	02/10/2020	W	15	12	5	8	62.5	2	2	100	0	1	0.0	1	2	3	2	1	0	1	1	12	20.6
39	Joe Ingles	UTA	UTA @ DAL	02/10/2020	W	32	7	2	8	25.0	1	7	14.3	2	2	100	0	3	3	8	3	0	2	0	-10	29.6
40	Courtney Lee	DAL	DAL vs. UTA	02/10/2020	L	16	0	0	1	0.0	0	1	0.0	0	0	-	1	0	1	0	2	0	1	2	-10	6.2
41	Kristaps Porzingis	DAL	DAL vs. UTA	02/10/2020	L	35	28	7	17	41.2	3	9	33.3	11	13	84.6	1	4	5	1	1	2	1	4	11	43.5
42	Bojan Bogdanovic	UTA	UTA @ DAL	02/10/2020	W	33	23	7	16	43.8	3	8	37.5	6	7	85.7	0	3	3	2	0	0	1	3	-3	28.6
43	Willie Cauley-Stein	DAL	DAL vs. UTA	02/10/2020	L	5	8	3	3	100	0	0	-	2	3	66.7	0	1	1	0	0	0	0	1	-3	9.2
44	Royce O'Neale	UTA	UTA @ DAL	02/10/2020	W	32	3	1	1	100	1	1	100	0	0	-	1	3	4	1	1	0	1	3	3	11.3
45	Donovan Mitchell	UTA	UTA @ DAL	02/10/2020	W	35	23	8	12	66.7	3	6	50.0	4	5	80.0	0	4	4	2	0	0	9	5	-11	21.8
46	Jalen Brunson	DAL	DAL vs. UTA	02/10/2020	L	26	8	3	7	42.9	0	2	0.0	2	2	100	1	1	2	6	0	0	0	1	-14	19.4
47	Dorian Finney-Smith	DAL	DAL vs. UTA	02/10/2020	L	35	9	3	10	30.0	3	10	30.0	0	0	-	0	5	5	2	2	1	2	5	5	25.0
48	Taurean Prince	BKN	BKN @ IND	02/10/2020	W	32	14	5	15	33.3	3	8	37.5	1	2	50.0	2	1	3	0	0	1	0	4	8	20.6
49	Myles Turner	IND	IND vs. BKN	02/10/2020	L	23	15	5	10	50.0	2	6	33.3	3	3	100	0	4	4	3	1	0	2	2	-6	25.3
0	Garrett Temple	BKN	BKN @ IND	02/10/2020	W	28	11	4	10	40.0	3	7	42.9	0	0	-	0	4	4	3	0	0	0	3	-8	20.3
1	Doug McDermott	IND	IND vs. BKN	02/10/2020	L	18	13	5	8	62.5	2	4	50.0	1	1	100	0	4	4	1	0	0	0	2	11	19.3
2	Jeremy Lamb	IND	IND vs. BKN	02/10/2020	L	26	9	4	8	50.0	1	3	33.3	0	1	0.0	0	4	4	2	1	0	1	2	7	18.8
3	Jarrett Allen	BKN	BKN @ IND	02/10/2020	W	20	13	6	9	66.7	0	0	-	1	2	50.0	3	5	8	0	0	2	0	1	2	28.6
4	Justin Holiday	IND	IND vs. BKN	02/10/2020	L	29	0	0	5	0.0	0	4	0.0	0	0	-	3	4	7	1	0	1	1	0	0	11.9
5	Domantas Sabonis	IND	IND vs. BKN	02/10/2020	L	38	23	11	15	73.3	0	2	0.0	1	1	100	1	9	10	11	1	0	0	2	0	54.5
6	Timothe Luwawu-Cabarrot	BKN	BKN @ IND	02/10/2020	W	14	10	2	5	40.0	1	3	33.3	5	6	83.3	2	0	2	0	2	0	1	0	-6	17.4
7	Joe Harris	BKN	BKN @ IND	02/10/2020	W	34	15	5	12	41.7	4	7	57.1	1	2	50.0	3	5	8	2	0	0	1	1	7	26.6
8	Wilson Chandler	BKN	BKN @ IND	02/10/2020	W	15	0	0	1	0.0	0	1	0.0	0	0	-	0	1	1	1	1	0	0	1	-6	5.7
9	Spencer Dinwiddie	BKN	BKN @ IND	02/10/2020	W	35	21	4	15	26.7	0	7	0.0	13	15	86.7	0	6	6	11	0	1	2	0	8	45.7
10	T.J. McConnell	IND	IND vs. BKN	02/10/2020	L	19	8	4	8	50.0	0	0	-	0	0	-	0	2	2	2	2	2	1	4	8	24.4
11	Caris LeVert	BKN	BKN @ IND	02/10/2020	W	33	11	4	13	30.8	1	4	25.0	2	3	66.7	0	2	2	3	2	1	6	3	1	20.9
12	DeAndre Jordan	BKN	BKN @ IND	02/10/2020	W	28	11	5	7	71.4	0	0	-	1	2	50.0	4	15	19	0	0	2	0	2	-1	39.8
13	Malcolm Brogdon	IND	IND vs. BKN	02/10/2020	L	32	6	3	11	27.3	0	3	0.0	0	0	-	0	4	4	3	0	0	1	3	-8	14.3
14	T.J. Warren	IND	IND vs. BKN	02/10/2020	L	28	19	8	13	61.5	0	2	0.0	3	5	60.0	0	1	1	2	2	0	0	4	-6	29.2
15	Victor Oladipo	IND	IND vs. BKN	02/10/2020	L	27	12	5	14	35.7	2	6	33.3	0	0	-	2	2	4	3	0	0	0	2	-11	21.3
16	Cory Joseph	SAC	SAC @ MIL	02/10/2020	L	29	9	4	8	50.0	0	2	0.0	1	3	33.3	1	5	6	0	2	1	1	1	-8	24.2
17	Buddy Hield	SAC	SAC @ MIL	02/10/2020	L	33	15	6	12	50.0	3	7	42.9	0	0	-	4	3	7	1	1	0	2	2	-8	25.9
18	DaQuan Jeffries	SAC	SAC @ MIL	02/10/2020	L	0	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-1	0.0
19	Eric Bledsoe	MIL	MIL vs. SAC	02/10/2020	W	32	28	10	16	62.5	3	4	75.0	5	6	83.3	0	8	8	8	1	0	2	2	17	50.6
20	Nemanja Bjelica	SAC	SAC @ MIL	02/10/2020	L	34	16	6	14	42.9	2	6	33.3	2	3	66.7	3	5	8	2	1	1	1	4	-1	33.6
21	Sterling Brown	MIL	MIL vs. SAC	02/10/2020	W	24	11	4	8	50.0	3	5	60.0	0	0	-	0	6	6	2	2	1	1	3	-1	29.2
22	Ersan Ilyasova	MIL	MIL vs. SAC	02/10/2020	W	25	7	3	10	30.0	1	4	25.0	0	0	-	1	7	8	1	1	1	1	4	6	23.1
23	Harrison Barnes	SAC	SAC @ MIL	02/10/2020	L	37	23	8	13	61.5	5	9	55.6	2	2	100	2	1	3	3	1	0	2	4	-19	32.1
24	Harry Giles III	SAC	SAC @ MIL	02/10/2020	L	15	8	4	6	66.7	0	0	-	0	0	-	0	7	7	2	1	0	2	5	-1	20.4
25	Wesley Matthews	MIL	MIL vs. SAC	02/10/2020	W	32	10	3	9	33.3	2	7	28.6	2	2	100	0	3	3	2	0	0	1	3	-1	15.6
26	Brook Lopez	MIL	MIL vs. SAC	02/10/2020	W	25	20	7	12	58.3	2	4	50.0	4	6	66.7	1	1	2	2	0	3	3	2	10	31.4
27	Kent Bazemore	SAC	SAC @ MIL	02/10/2020	L	13	5	2	9	22.2	0	2	0.0	1	1	100	0	4	4	1	0	1	0	2	-11	14.3
28	Yogi Ferrell	SAC	SAC @ MIL	02/10/2020	L	11	2	1	6	16.7	0	3	0.0	0	0	-	0	1	1	1	0	0	0	0	-10	4.7
29	Kyle Korver	MIL	MIL vs. SAC	02/10/2020	W	15	2	1	5	20.0	0	3	0.0	0	0	-	0	3	3	1	0	0	0	3	8	7.1
30	Robin Lopez	MIL	MIL vs. SAC	02/10/2020	W	2	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	0	0	0	-2	1.2
31	Donte DiVincenzo	MIL	MIL vs. SAC	02/10/2020	W	25	10	3	8	37.5	2	4	50.0	2	2	100	1	3	4	0	2	0	2	0	2	18.8
32	Pat Connaughton	MIL	MIL vs. SAC	02/10/2020	W	26	7	3	6	50.0	1	3	33.3	0	0	-	3	6	9	2	0	0	0	0	13	20.8
33	Bogdan Bogdanovic	SAC	SAC @ MIL	02/10/2020	L	34	16	6	14	42.9	2	9	22.2	2	2	100	0	5	5	2	0	1	2	3	-4	26.0
34	Khris Middleton	MIL	MIL vs. SAC	02/10/2020	W	34	28	9	21	42.9	4	8	50.0	6	7	85.7	2	9	11	8	1	0	3	1	8	53.2
35	De'Aaron Fox	SAC	SAC @ MIL	02/10/2020	L	35	17	5	19	26.3	2	5	40.0	5	7	71.4	0	8	8	11	0	1	3	1	3	43.1
36	Bruce Brown	DET	DET vs. CHA	02/10/2020	L	39	10	5	13	38.5	0	2	0.0	0	0	-	3	9	12	5	0	0	3	4	-2	28.9
37	John Henson	DET	DET vs. CHA	02/10/2020	L	17	7	3	4	75.0	0	0	-	1	1	100	3	5	8	0	0	3	2	1	-17	23.6
38	Sekou Doumbouya	DET	DET vs. CHA	02/10/2020	L	19	4	2	8	25.0	0	3	0.0	0	0	-	0	4	4	0	0	0	0	0	-6	8.8
39	Langston Galloway	DET	DET vs. CHA	02/10/2020	L	23	9	3	7	42.9	1	3	33.3	2	2	100	2	2	4	4	1	0	0	0	-11	22.8
40	Willy Hernangomez	CHA	CHA @ DET	02/10/2020	W	14	0	0	4	0.0	0	1	0.0	0	0	-	1	3	4	1	0	0	0	2	4	6.3
41	Malik Monk	CHA	CHA @ DET	02/10/2020	W	29	17	5	10	50.0	2	4	50.0	5	6	83.3	0	3	3	1	3	0	3	0	0	28.1
42	Thon Maker	DET	DET vs. CHA	02/10/2020	L	24	12	5	10	50.0	0	3	0.0	2	3	66.7	6	6	12	1	1	2	4	2	5	32.9
43	Tony Snell	DET	DET vs. CHA	02/10/2020	L	34	3	1	5	20.0	1	5	20.0	0	0	-	0	2	2	4	1	0	0	3	-9	14.4
44	Brandon Knight	DET	DET vs. CHA	02/10/2020	L	13	3	1	4	25.0	1	4	25.0	0	0	-	0	0	0	0	1	0	4	1	-7	2.0
45	Jalen McDaniels	CHA	CHA @ DET	02/10/2020	W	17	8	2	3	66.7	2	3	66.7	2	2	100	0	3	3	0	0	0	0	3	-2	11.6
46	Christian Wood	DET	DET vs. CHA	02/10/2020	L	23	10	4	9	44.4	1	2	50.0	1	1	100	4	4	8	1	0	0	3	3	8	18.1
47	P.J. Washington	CHA	CHA @ DET	02/10/2020	W	36	8	4	10	40.0	0	2	0.0	0	0	-	2	1	3	2	3	1	0	3	2	26.6
48	Miles Bridges	CHA	CHA @ DET	02/10/2020	W	33	18	7	15	46.7	2	7	28.6	2	2	100	2	5	7	0	1	0	2	1	0	27.4
49	Cody Zeller	CHA	CHA @ DET	02/10/2020	W	22	6	3	9	33.3	0	1	0.0	0	0	-	4	6	10	2	0	1	1	1	14	23.0
0	Caleb Martin	CHA	CHA @ DET	02/10/2020	W	20	5	2	7	28.6	1	3	33.3	0	0	-	1	0	1	0	1	0	1	3	1	8.2
1	Devonte' Graham	CHA	CHA @ DET	02/10/2020	W	35	14	6	17	35.3	1	9	11.1	1	2	50.0	2	5	7	11	2	1	1	1	24	46.9
2	Markieff Morris	DET	DET vs. CHA	02/10/2020	L	21	10	3	11	27.3	1	6	16.7	3	4	75.0	1	0	1	3	0	0	3	3	-10	12.7
3	Reggie Jackson	DET	DET vs. CHA	02/10/2020	L	28	8	2	11	18.2	2	7	28.6	2	2	100	0	1	1	3	0	0	2	1	-6	11.7
4	Terry Rozier	CHA	CHA @ DET	02/10/2020	W	35	11	4	13	30.8	1	6	16.7	2	2	100	1	6	7	2	0	0	2	1	12	20.4
5	Jeff Teague	ATL	ATL @ ORL	02/10/2020	L	16	8	4	5	80.0	0	0	-	0	0	-	0	3	3	11	1	1	2	0	10	32.1
6	De'Andre Hunter	ATL	ATL @ ORL	02/10/2020	L	33	10	4	8	50.0	2	2	100	0	0	-	0	3	3	1	1	1	0	2	-14	21.1
7	James Ennis III	ORL	ORL vs. ATL	02/10/2020	W	16	6	2	5	40.0	0	2	0.0	2	4	50.0	3	2	5	1	0	0	1	0	-4	12.5
8	Brandon Goodwin	ATL	ATL @ ORL	02/10/2020	L	6	7	3	5	60.0	1	3	33.3	0	0	-	0	1	1	0	0	0	0	2	7	8.2
9	Markelle Fultz	ORL	ORL vs. ATL	02/10/2020	W	29	13	5	9	55.6	1	4	25.0	2	2	100	0	1	1	8	3	0	0	2	21	35.2
10	Michael Carter-Williams	ORL	ORL vs. ATL	02/10/2020	W	20	5	0	3	0.0	0	0	-	5	6	83.3	1	3	4	5	1	0	1	2	-10	19.3
11	Evan Fournier	ORL	ORL vs. ATL	02/10/2020	W	32	22	9	17	52.9	3	8	37.5	1	1	100	0	3	3	0	2	1	2	2	13	32.6
12	Terrence Ross	ORL	ORL vs. ATL	02/10/2020	W	31	21	8	17	47.1	5	10	50.0	0	0	-	0	1	1	1	1	1	3	0	-5	26.7
13	Cam Reddish	ATL	ATL @ ORL	02/10/2020	L	24	11	4	8	50.0	2	4	50.0	1	1	100	0	2	2	1	1	0	2	3	7	15.9
14	Kevin Huerter	ATL	ATL @ ORL	02/10/2020	L	35	12	5	13	38.5	2	7	28.6	0	0	-	0	2	2	7	0	0	3	1	-16	21.9
15	John Collins	ATL	ATL @ ORL	02/10/2020	L	33	22	10	14	71.4	1	3	33.3	1	1	100	4	4	8	2	0	1	1	3	-32	36.6
16	Damian Jones	ATL	ATL @ ORL	02/10/2020	L	15	4	2	3	66.7	0	0	-	0	0	-	0	2	2	1	2	0	0	3	-23	13.9
17	Vince Carter	ATL	ATL @ ORL	02/10/2020	L	15	9	3	4	75.0	3	3	100	0	0	-	0	0	0	0	0	0	0	2	15	9.0
18	Trae Young	ATL	ATL @ ORL	02/10/2020	L	34	29	7	19	36.8	3	11	27.3	12	13	92.3	0	1	1	9	0	0	4	0	-21	39.7
19	Nikola Vucevic	ORL	ORL vs. ATL	02/10/2020	W	33	24	10	15	66.7	4	6	66.7	0	1	0.0	2	7	9	9	0	1	0	1	4	51.3
20	Gary Clark	ORL	ORL vs. ATL	02/10/2020	W	11	3	1	2	50.0	1	2	50.0	0	0	-	1	1	2	0	0	0	0	1	-10	5.4
21	Aaron Gordon	ORL	ORL vs. ATL	02/10/2020	W	37	26	10	20	50.0	2	3	66.7	4	4	100	6	3	9	4	0	1	2	2	19	43.8
22	Dewayne Dedmon	ATL	ATL @ ORL	02/10/2020	L	28	14	5	9	55.6	2	4	50.0	2	2	100	0	9	9	1	0	2	0	2	22	32.3
23	Mo Bamba	ORL	ORL vs. ATL	02/10/2020	W	14	7	3	5	60.0	1	2	50.0	0	0	-	1	4	5	2	2	1	0	2	3	25.0
24	Wes Iwundu	ORL	ORL vs. ATL	02/10/2020	W	17	8	2	2	100	1	1	100	3	4	75.0	0	6	6	3	0	0	1	2	14	18.7
25	Avery Bradley	LAL	LAL vs. PHX	02/10/2020	W	23	12	4	7	57.1	3	4	75.0	1	2	50.0	0	0	0	0	1	0	0	3	11	15.0
26	Tariq Owens	PHX	PHX @ LAL	02/10/2020	L	5	2	0	1	0.0	0	1	0.0	2	2	100	0	1	1	0	0	0	0	1	-2	3.2
27	Jevon Carter	PHX	PHX @ LAL	02/10/2020	L	20	13	5	7	71.4	3	5	60.0	0	0	-	0	2	2	1	1	0	1	2	-11	18.9
28	Jalen Lecque	PHX	PHX @ LAL	02/10/2020	L	5	2	1	3	33.3	0	1	0.0	0	0	-	0	0	0	1	0	0	0	0	-2	3.5
