	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
28	Troy Brown Jr.	WAS	WAS vs. SAC	03/11/2019	W	13	6	1	3	33.3	1	1	100	3	4	75.0	0	3	3	1	0	0	1	3	-3	10.1
29	Jabari Parker	WAS	WAS vs. SAC	03/11/2019	W	24	18	7	13	53.8	3	5	60.0	1	2	50.0	0	4	4	4	0	0	3	1	-14	25.8
30	Willie Cauley-Stein	SAC	SAC @ WAS	03/11/2019	L	26	10	5	9	55.6	0	0	-	0	2	0.0	2	6	8	2	1	1	0	2	-4	28.6
31	Yogi Ferrell	SAC	SAC @ WAS	03/11/2019	L	5	0	0	1	0.0	0	0	-	0	0	-	0	1	1	2	0	0	2	1	-4	2.2
32	Bobby Portis	WAS	WAS vs. SAC	03/11/2019	W	33	17	6	12	50.0	1	2	50.0	4	5	80.0	1	12	13	1	3	1	5	2	7	41.1
33	Jeff Green	WAS	WAS vs. SAC	03/11/2019	W	29	11	3	7	42.9	0	3	0.0	5	5	100	0	2	2	2	0	0	1	3	16	15.4
34	Nemanja Bjelica	SAC	SAC @ WAS	03/11/2019	L	36	15	5	10	50.0	3	5	60.0	2	2	100	4	8	12	3	1	0	0	4	10	36.9
35	Harrison Barnes	SAC	SAC @ WAS	03/11/2019	L	35	15	6	12	50.0	1	5	20.0	2	2	100	0	4	4	3	1	0	1	2	-10	26.3
36	Bogdan Bogdanovic	SAC	SAC @ WAS	03/11/2019	L	25	13	2	7	28.6	1	3	33.3	8	8	100	0	4	4	4	0	0	3	2	-20	20.8
37	Trevor Ariza	WAS	WAS vs. SAC	03/11/2019	W	37	11	5	14	35.7	1	7	14.3	0	0	-	2	8	10	3	0	0	0	2	12	27.5
38	Bradley Beal	WAS	WAS vs. SAC	03/11/2019	W	38	27	9	20	45.0	3	9	33.3	6	8	75.0	2	7	9	9	4	0	3	4	8	60.3
39	Dennis Schroder	OKC	OKC @ UTA	03/11/2019	W	30	24	10	18	55.6	2	5	40.0	2	3	66.7	0	7	7	3	0	0	1	2	5	35.9
40	Jerami Grant	OKC	OKC @ UTA	03/11/2019	W	35	12	4	11	36.4	1	4	25.0	3	4	75.0	1	4	5	2	2	0	0	4	20	27.0
41	Ekpe Udoh	UTA	UTA vs. OKC	03/11/2019	L	2	2	1	1	100	0	0	-	0	0	-	1	0	1	0	0	0	0	0	5	3.2
42	Terrance Ferguson	OKC	OKC @ UTA	03/11/2019	W	27	5	2	5	40.0	1	4	25.0	0	0	-	0	2	2	0	0	0	2	1	12	5.4
43	Paul George	OKC	OKC @ UTA	03/11/2019	W	35	14	2	8	25.0	0	3	0.0	10	12	83.3	0	11	11	4	3	1	5	4	6	40.2
44	Royce O'Neale	UTA	UTA vs. OKC	03/11/2019	L	40	17	6	13	46.2	5	10	50.0	0	0	-	0	8	8	2	1	0	0	3	-19	32.6
45	Steven Adams	OKC	OKC @ UTA	03/11/2019	W	33	12	6	10	60.0	0	0	-	0	0	-	3	4	7	0	2	2	3	4	14	29.4
46	Patrick Patterson	OKC	OKC @ UTA	03/11/2019	W	4	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	1	-6	0.0
47	Derrick Favors	UTA	UTA vs. OKC	03/11/2019	L	22	5	2	5	40.0	0	1	0.0	1	2	50.0	3	3	6	2	1	1	2	5	2	19.2
48	Rudy Gobert	UTA	UTA vs. OKC	03/11/2019	L	35	15	5	8	62.5	0	0	-	5	7	71.4	3	9	12	1	1	4	1	2	-11	44.9
49	Abdel Nader	OKC	OKC @ UTA	03/11/2019	W	14	3	1	1	100	1	1	100	0	0	-	0	1	1	0	0	0	1	2	-3	3.2
0	Donovan Mitchell	UTA	UTA vs. OKC	03/11/2019	L	37	25	8	22	36.4	3	8	37.5	6	8	75.0	0	4	4	5	5	1	3	1	-10	52.3
1	Jae Crowder	UTA	UTA vs. OKC	03/11/2019	L	29	12	5	15	33.3	2	8	25.0	0	0	-	2	6	8	1	1	0	1	5	-18	25.1
2	Markieff Morris	OKC	OKC @ UTA	03/11/2019	W	8	0	0	4	0.0	0	1	0.0	0	0	-	0	1	1	0	0	0	0	1	-2	1.2
3	Thabo Sefolosha	UTA	UTA vs. OKC	03/11/2019	L	5	3	1	3	33.3	1	3	33.3	0	0	-	0	1	1	0	0	0	0	1	-2	4.2
4	Russell Westbrook	OKC	OKC @ UTA	03/11/2019	W	37	23	9	19	47.4	2	4	50.0	3	6	50.0	0	11	11	8	1	1	3	2	10	51.2
5	Nerlens Noel	OKC	OKC @ UTA	03/11/2019	W	15	5	2	3	66.7	0	0	-	1	2	50.0	2	1	3	1	0	1	1	0	-5	12.1
6	Georges Niang	UTA	UTA vs. OKC	03/11/2019	L	2	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	0	0	0	5	1.2
7	Kyle Korver	UTA	UTA vs. OKC	03/11/2019	L	22	2	1	5	20.0	0	3	0.0	0	0	-	0	2	2	0	2	0	1	3	-4	9.4
8	Dante Exum	UTA	UTA vs. OKC	03/11/2019	L	15	0	0	5	0.0	0	2	0.0	0	0	-	1	0	1	3	0	0	2	2	7	3.7
9	Grayson Allen	UTA	UTA vs. OKC	03/11/2019	L	2	3	1	1	100	1	1	100	0	0	-	0	0	0	0	0	0	0	0	5	3.0
10	Donte Grantham	OKC	OKC @ UTA	03/11/2019	W	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-3	0.0
11	Deonte Burton	OKC	OKC @ UTA	03/11/2019	W	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-3	0.0
12	Joe Ingles	UTA	UTA vs. OKC	03/11/2019	L	30	5	2	9	22.2	1	7	14.3	0	0	-	1	3	4	8	1	0	3	3	-5	21.8
13	Norman Powell	TOR	TOR @ CLE	03/11/2019	L	19	9	4	8	50.0	0	3	0.0	1	1	100	1	1	2	0	0	0	5	1	-18	6.4
14	Collin Sexton	CLE	CLE vs. TOR	03/11/2019	W	36	28	10	18	55.6	4	7	57.1	4	4	100	1	3	4	5	0	0	0	3	11	40.3
15	Patrick McCaw	TOR	TOR @ CLE	03/11/2019	L	19	2	1	2	50.0	0	1	0.0	0	0	-	0	1	1	2	2	0	0	1	-5	12.2
16	Brandon Knight	CLE	CLE vs. TOR	03/11/2019	W	24	12	4	9	44.4	2	5	40.0	2	2	100	0	1	1	5	3	0	1	1	18	28.7
17	Serge Ibaka	TOR	TOR @ CLE	03/11/2019	L	17	8	3	6	50.0	0	2	0.0	2	3	66.7	1	6	7	0	0	1	0	0	-4	19.4
18	Ante Zizic	CLE	CLE vs. TOR	03/11/2019	W	27	17	8	12	66.7	0	0	-	1	1	100	3	4	7	0	0	0	3	1	17	22.4
19	Cedi Osman	CLE	CLE vs. TOR	03/11/2019	W	35	19	6	16	37.5	2	6	33.3	5	5	100	0	7	7	7	1	0	2	1	13	38.9
20	Chris Boucher	TOR	TOR @ CLE	03/11/2019	L	4	2	0	1	0.0	0	0	-	2	2	100	0	2	2	0	1	0	1	2	-6	6.4
21	Jordan Clarkson	CLE	CLE vs. TOR	03/11/2019	W	31	14	5	11	45.5	3	7	42.9	1	1	100	0	2	2	3	1	0	0	1	18	23.9
22	David Nwaba	CLE	CLE vs. TOR	03/11/2019	W	17	9	4	6	66.7	1	2	50.0	0	0	-	1	1	2	0	1	0	3	5	10	11.4
23	Jeremy Lin	TOR	TOR @ CLE	03/11/2019	L	21	8	3	9	33.3	1	5	20.0	1	2	50.0	0	1	1	2	0	0	1	3	-15	11.2
24	Pascal Siakam	TOR	TOR @ CLE	03/11/2019	L	29	15	6	13	46.2	0	4	0.0	3	3	100	1	3	4	3	1	0	2	5	-15	25.3
25	Kawhi Leonard	TOR	TOR @ CLE	03/11/2019	L	31	25	11	19	57.9	3	8	37.5	0	3	0.0	0	9	9	2	1	0	2	1	-8	39.8
26	Deng Adel	CLE	CLE vs. TOR	03/11/2019	W	2	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	0	5	1.2
27	Nik Stauskas	CLE	CLE vs. TOR	03/11/2019	W	24	8	2	7	28.6	2	5	40.0	2	2	100	2	4	6	5	2	0	0	3	14	28.7
28	Danny Green	TOR	TOR @ CLE	03/11/2019	L	20	5	2	5	40.0	1	3	33.3	0	0	-	0	1	1	0	0	0	1	0	-12	5.2
29	Channing Frye	CLE	CLE vs. TOR	03/11/2019	W	2	3	1	1	100	1	1	100	0	0	-	0	0	0	0	0	0	0	1	5	3.0
30	Malcolm Miller	TOR	TOR @ CLE	03/11/2019	L	4	3	1	1	100	1	1	100	0	0	-	0	0	0	0	0	0	0	0	-6	3.0
31	Marc Gasol	TOR	TOR @ CLE	03/11/2019	L	22	2	1	6	16.7	0	2	0.0	0	1	0.0	0	7	7	4	1	0	3	4	-11	16.4
32	Kyle Lowry	TOR	TOR @ CLE	03/11/2019	L	30	14	5	8	62.5	4	7	57.1	0	0	-	0	5	5	6	1	1	3	4	-14	32.0
33	Kevin Love	CLE	CLE vs. TOR	03/11/2019	W	29	16	4	11	36.4	3	7	42.9	5	6	83.3	4	14	18	2	0	0	3	2	16	37.6
34	O.G. Anunoby	TOR	TOR @ CLE	03/11/2019	L	26	8	3	6	50.0	1	3	33.3	1	2	50.0	3	1	4	1	1	1	2	3	-11	18.3
35	Marquese Chriss	CLE	CLE vs. TOR	03/11/2019	W	14	0	0	3	0.0	0	1	0.0	0	0	-	0	3	3	0	0	1	0	1	-2	6.6
36	Gerald Green	HOU	HOU vs. CHA	03/11/2019	W	18	6	2	9	22.2	2	6	33.3	0	0	-	0	3	3	1	1	0	2	0	-9	12.1
37	P.J. Tucker	HOU	HOU vs. CHA	03/11/2019	W	31	3	1	4	25.0	1	4	25.0	0	0	-	1	5	6	4	1	1	0	3	13	22.2
38	James Harden	HOU	HOU vs. CHA	03/11/2019	W	35	28	7	21	33.3	3	9	33.3	11	12	91.7	1	5	6	10	3	0	4	3	11	55.2
39	Bismack Biyombo	CHA	CHA @ HOU	03/11/2019	L	7	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	1	1	2	-16	3.2
40	Dwayne Bacon	CHA	CHA @ HOU	03/11/2019	L	35	13	5	11	45.5	1	4	25.0	2	2	100	0	3	3	2	1	0	0	4	-11	22.6
41	Eric Gordon	HOU	HOU vs. CHA	03/11/2019	W	33	22	7	14	50.0	5	12	41.7	3	4	75.0	0	2	2	3	0	1	2	4	22	29.9
42	Kemba Walker	CHA	CHA @ HOU	03/11/2019	L	40	40	14	20	70.0	6	6	100	6	7	85.7	1	9	10	7	0	1	4	1	-5	61.5
43	Jeremy Lamb	CHA	CHA @ HOU	03/11/2019	L	37	8	3	12	25.0	2	6	33.3	0	0	-	0	4	4	6	1	1	1	1	-10	26.8
44	Malik Monk	CHA	CHA @ HOU	03/11/2019	L	26	10	3	12	25.0	2	9	22.2	2	2	100	1	4	5	1	1	0	2	4	1	18.5
45	Austin Rivers	HOU	HOU vs. CHA	03/11/2019	W	22	8	3	7	42.9	2	4	50.0	0	0	-	1	0	1	0	0	0	0	3	2	9.2
46	Iman Shumpert	HOU	HOU vs. CHA	03/11/2019	W	19	6	2	6	33.3	2	3	66.7	0	0	-	1	2	3	1	1	0	0	0	0	14.1
47	Kenneth Faried	HOU	HOU vs. CHA	03/11/2019	W	19	16	5	10	50.0	0	1	0.0	6	6	100	2	7	9	0	1	1	1	1	16	31.8
48	Clint Capela	HOU	HOU vs. CHA	03/11/2019	W	31	19	8	12	66.7	0	0	-	3	3	100	4	11	15	2	0	0	2	2	3	38.0
49	Miles Bridges	CHA	CHA @ HOU	03/11/2019	L	30	12	5	12	41.7	1	5	20.0	1	1	100	4	2	6	0	0	0	0	1	7	19.2
0	Gary Clark	HOU	HOU vs. CHA	03/11/2019	W	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-1	0.0
1	Frank Kaminsky	CHA	CHA @ HOU	03/11/2019	L	22	15	5	12	41.7	2	6	33.3	3	3	100	0	2	2	2	0	0	1	1	-2	19.4
2	Chris Paul	HOU	HOU vs. CHA	03/11/2019	W	29	10	3	8	37.5	2	4	50.0	2	2	100	2	8	10	4	0	1	3	1	3	28.0
3	Willy Hernangomez	CHA	CHA @ HOU	03/11/2019	L	24	2	1	3	33.3	0	0	-	0	0	-	0	6	6	4	1	1	2	3	-7	19.2
4	Devonte' Graham	CHA	CHA @ HOU	03/11/2019	L	19	6	2	6	33.3	2	5	40.0	0	0	-	1	1	2	1	0	0	0	3	-17	9.9
5	Montrezl Harrell	LAC	LAC vs. BOS	03/11/2019	W	21	20	8	12	66.7	0	0	-	4	5	80.0	4	2	6	2	1	0	2	3	15	31.2
6	Wilson Chandler	LAC	LAC vs. BOS	03/11/2019	W	9	2	1	2	50.0	0	1	0.0	0	0	-	0	2	2	1	0	0	0	0	9	5.9
7	Garrett Temple	LAC	LAC vs. BOS	03/11/2019	W	24	2	0	4	0.0	0	3	0.0	2	4	50.0	0	1	1	2	1	0	1	3	14	8.2
8	Ivica Zubac	LAC	LAC vs. BOS	03/11/2019	W	27	14	6	7	85.7	0	0	-	2	2	100	0	7	7	2	0	0	3	5	10	22.4
9	Danilo Gallinari	LAC	LAC vs. BOS	03/11/2019	W	27	25	9	12	75.0	4	5	80.0	3	3	100	0	5	5	2	0	0	2	1	10	32.0
10	Gordon Hayward	BOS	BOS @ LAC	03/11/2019	L	22	8	3	7	42.9	1	1	100	1	2	50.0	0	1	1	4	0	0	0	1	-20	15.2
11	Terry Rozier	BOS	BOS @ LAC	03/11/2019	L	26	26	10	14	71.4	6	9	66.7	0	0	-	1	1	2	2	1	0	2	1	-8	32.4
12	Lou Williams	LAC	LAC vs. BOS	03/11/2019	W	23	34	14	20	70.0	2	6	33.3	4	4	100	1	3	4	5	0	0	3	2	28	43.3
13	Guerschon Yabusele	BOS	BOS @ LAC	03/11/2019	L	5	1	0	2	0.0	0	1	0.0	1	2	50.0	0	2	2	0	0	0	0	0	3	3.4
14	Shai Gilgeous-Alexander	LAC	LAC vs. BOS	03/11/2019	W	22	12	4	7	57.1	1	1	100	3	3	100	2	3	5	3	1	0	4	1	1	21.5
15	Landry Shamet	LAC	LAC vs. BOS	03/11/2019	W	24	11	4	6	66.7	3	5	60.0	0	0	-	0	2	2	5	1	0	2	3	10	21.9
16	JaMychal Green	LAC	LAC vs. BOS	03/11/2019	W	16	4	2	6	33.3	0	3	0.0	0	0	-	2	5	7	0	0	0	1	4	15	11.4
17	Aron Baynes	BOS	BOS @ LAC	03/11/2019	L	9	2	1	4	25.0	0	1	0.0	0	0	-	1	1	2	2	1	1	1	2	-10	12.4
18	Robert Williams III	BOS	BOS @ LAC	03/11/2019	L	4	1	0	0	-	0	0	-	1	2	50.0	1	1	2	0	0	1	0	1	0	6.4
19	Marcus Smart	BOS	BOS @ LAC	03/11/2019	L	27	8	3	5	60.0	1	3	33.3	1	1	100	0	1	1	2	3	1	1	3	-12	23.2
20	Al Horford	BOS	BOS @ LAC	03/11/2019	L	26	10	5	12	41.7	0	3	0.0	0	0	-	0	1	1	4	2	0	1	1	-7	22.2
21	Sindarius Thornwell	LAC	LAC vs. BOS	03/11/2019	W	5	5	1	1	100	1	1	100	2	3	66.7	0	1	1	0	0	0	0	0	0	6.2
22	Jaylen Brown	BOS	BOS @ LAC	03/11/2019	L	31	22	9	13	69.2	3	5	60.0	1	2	50.0	1	6	7	0	3	0	0	1	-12	39.4
23	Kyrie Irving	BOS	BOS @ LAC	03/11/2019	L	34	18	8	17	47.1	2	7	28.6	0	0	-	0	2	2	11	1	0	4	4	-21	35.9
24	Patrick Beverley	LAC	LAC vs. BOS	03/11/2019	W	31	11	4	8	50.0	2	3	66.7	1	1	100	1	4	5	6	0	1	1	2	10	28.0
25	Marcus Morris Sr.	BOS	BOS @ LAC	03/11/2019	L	25	11	3	9	33.3	1	4	25.0	4	4	100	0	2	2	0	0	0	0	5	-18	13.4
26	Tyrone Wallace	LAC	LAC vs. BOS	03/11/2019	W	10	0	0	1	0.0	0	0	-	0	0	-	0	2	2	1	0	0	0	2	3	3.9
27	Semi Ojeleye	BOS	BOS @ LAC	03/11/2019	L	18	4	1	3	33.3	0	1	0.0	2	4	50.0	3	1	4	0	0	0	3	2	-15	5.8
28	Brad Wanamaker	BOS	BOS @ LAC	03/11/2019	L	5	2	0	3	0.0	0	1	0.0	2	2	100	0	1	1	1	0	0	0	1	3	4.7
29	Daniel Theis	BOS	BOS @ LAC	03/11/2019	L	9	2	1	2	50.0	0	0	-	0	0	-	0	2	2	0	0	1	1	2	-8	6.4
30	Bruce Brown	DET	DET @ BKN	03/11/2019	L	14	5	2	4	50.0	1	3	33.3	0	0	-	0	1	1	0	0	0	1	4	-3	5.2
31	Joe Harris	BKN	BKN vs. DET	03/11/2019	W	23	12	3	6	50.0	1	3	33.3	5	6	83.3	0	4	4	3	1	0	1	3	10	23.3
32	Jarrett Allen	BKN	BKN vs. DET	03/11/2019	W	25	11	5	6	83.3	0	0	-	1	2	50.0	2	6	8	1	1	2	0	3	27	31.1
33	Reggie Jackson	DET	DET @ BKN	03/11/2019	L	18	6	3	8	37.5	0	1	0.0	0	0	-	0	0	0	1	0	0	1	1	-3	6.5
34	Luke Kennard	DET	DET @ BKN	03/11/2019	L	25	2	1	7	14.3	0	3	0.0	0	0	-	1	1	2	1	1	0	0	2	-22	8.9
35	Zaza Pachulia	DET	DET @ BKN	03/11/2019	L	8	2	1	4	25.0	0	0	-	0	0	-	0	1	1	1	0	0	1	1	-4	3.7
36	Allen Crabbe	BKN	BKN vs. DET	03/11/2019	W	35	14	5	8	62.5	4	6	66.7	0	1	0.0	0	10	10	4	0	0	0	2	23	32.0
37	Spencer Dinwiddie	BKN	BKN vs. DET	03/11/2019	W	25	19	5	11	45.5	2	7	28.6	7	7	100	0	2	2	2	0	0	3	2	21	21.4
38	Thon Maker	DET	DET @ BKN	03/11/2019	L	18	5	2	6	33.3	1	4	25.0	0	0	-	1	1	2	0	1	3	1	2	-5	18.4
39	DeMarre Carroll	BKN	BKN vs. DET	03/11/2019	W	13	5	2	4	50.0	1	2	50.0	0	0	-	0	4	4	0	0	0	0	1	3	9.8
40	Shabazz Napier	BKN	BKN vs. DET	03/11/2019	W	5	0	0	0	-	0	0	-	0	0	-	0	2	2	0	0	0	0	0	-1	2.4
41	Andre Drummond	DET	DET @ BKN	03/11/2019	L	29	13	5	14	35.7	0	0	-	3	4	75.0	9	11	20	3	1	0	1	3	-27	43.5
42	Jared Dudley	BKN	BKN vs. DET	03/11/2019	W	15	0	0	2	0.0	0	2	0.0	0	0	-	0	2	2	1	0	0	0	2	6	3.9
43	Ed Davis	BKN	BKN vs. DET	03/11/2019	W	18	3	1	4	25.0	0	0	-	1	2	50.0	2	7	9	0	1	0	1	1	2	15.8
44	Caris LeVert	BKN	BKN vs. DET	03/11/2019	W	27	12	6	13	46.2	0	2	0.0	0	0	-	0	5	5	2	1	0	5	0	17	19.0
45	Khyri Thomas	DET	DET @ BKN	03/11/2019	L	8	0	0	4	0.0	0	2	0.0	0	0	-	0	2	2	1	0	0	0	0	-4	3.9
46	Langston Galloway	DET	DET @ BKN	03/11/2019	L	27	9	3	11	27.3	3	7	42.9	0	0	-	1	0	1	1	1	0	0	1	-13	14.7
47	Ish Smith	DET	DET @ BKN	03/11/2019	L	29	9	4	12	33.3	0	1	0.0	1	2	50.0	0	4	4	2	2	0	1	4	-25	21.8
48	Rodions Kurucs	BKN	BKN vs. DET	03/11/2019	W	20	13	6	8	75.0	1	2	50.0	0	0	-	0	2	2	1	3	0	3	4	19	22.9
49	Glenn Robinson III	DET	DET @ BKN	03/11/2019	L	9	8	3	7	42.9	0	2	0.0	2	2	100	1	2	3	0	0	0	0	0	3	11.6
0	Jon Leuer	DET	DET @ BKN	03/11/2019	L	5	0	0	3	0.0	0	0	-	0	0	-	1	2	3	0	0	0	0	1	1	3.6
1	D'Angelo Russell	BKN	BKN vs. DET	03/11/2019	W	24	11	5	13	38.5	1	6	16.7	0	2	0.0	1	2	3	7	2	1	4	0	15	30.1
2	Rondae Hollis-Jefferson	BKN	BKN vs. DET	03/11/2019	W	5	0	0	2	0.0	0	0	-	0	2	0.0	0	1	1	0	0	1	0	0	-1	4.2
3	Theo Pinson	BKN	BKN vs. DET	03/11/2019	W	5	3	1	2	50.0	1	1	100	0	0	-	0	1	1	0	0	0	0	0	-1	4.2
4	Wayne Ellington	DET	DET @ BKN	03/11/2019	L	22	6	2	7	28.6	2	6	33.3	0	0	-	1	2	3	0	0	0	2	1	-18	7.6
5	Blake Griffin	DET	DET @ BKN	03/11/2019	L	26	10	1	10	10.0	1	5	20.0	7	8	87.5	2	5	7	6	1	0	4	2	-20	26.4
6	Khem Birch	ORL	ORL @ MEM	03/10/2019	L	13	8	3	3	100	0	0	-	2	2	100	2	1	3	1	1	0	0	2	8	16.1
7	Evan Fournier	ORL	ORL @ MEM	03/10/2019	L	14	0	0	4	0.0	0	1	0.0	0	0	-	2	2	4	1	0	0	1	2	-15	5.3
8	D.J. Augustin	ORL	ORL @ MEM	03/10/2019	L	31	6	2	10	20.0	2	7	28.6	0	0	-	0	4	4	6	1	0	3	0	-22	19.8
9	Wes Iwundu	ORL	ORL @ MEM	03/10/2019	L	32	7	0	4	0.0	0	1	0.0	7	8	87.5	0	7	7	2	1	0	1	4	-4	20.4
10	Jarell Martin	ORL	ORL @ MEM	03/10/2019	L	7	3	1	3	33.3	1	2	50.0	0	0	-	1	1	2	0	0	0	0	1	7	5.4
11	Jerian Grant	ORL	ORL @ MEM	03/10/2019	L	17	9	3	4	75.0	3	4	75.0	0	0	-	1	4	5	1	0	0	0	1	14	16.5
12	Chandler Parsons	MEM	MEM vs. ORL	03/10/2019	W	15	5	2	5	40.0	1	2	50.0	0	0	-	0	1	1	1	0	0	2	1	-10	5.7
13	CJ Miles	MEM	MEM vs. ORL	03/10/2019	W	29	13	4	11	36.4	3	8	37.5	2	2	100	1	1	2	2	1	0	1	3	-1	20.4
14	Ivan Rabb	MEM	MEM vs. ORL	03/10/2019	W	7	0	0	0	-	0	0	-	0	0	-	2	3	5	0	0	0	0	1	-6	6.0
15	Aaron Gordon	ORL	ORL @ MEM	03/10/2019	L	31	13	5	17	29.4	1	6	16.7	2	2	100	2	5	7	6	0	0	2	2	0	28.4
16	Jonas Valanciunas	MEM	MEM vs. ORL	03/10/2019	W	25	12	4	11	36.4	0	1	0.0	4	4	100	1	7	8	3	1	4	1	4	15	40.1
17	Jonathan Isaac	ORL	ORL @ MEM	03/10/2019	L	33	10	2	5	40.0	1	2	50.0	5	6	83.3	3	3	6	1	0	1	0	4	-20	21.7
18	Delon Wright	MEM	MEM vs. ORL	03/10/2019	W	26	10	3	7	42.9	1	3	33.3	3	3	100	2	3	5	3	1	0	1	0	1	22.5
19	Justin Holiday	MEM	MEM vs. ORL	03/10/2019	W	21	6	0	1	0.0	0	1	0.0	6	6	100	0	7	7	0	0	0	0	4	8	14.4
20	Avery Bradley	MEM	MEM vs. ORL	03/10/2019	W	37	21	8	17	47.1	3	8	37.5	2	2	100	0	2	2	3	2	0	2	1	26	31.9
21	Bruno Caboclo	MEM	MEM vs. ORL	03/10/2019	W	18	2	1	4	25.0	0	3	0.0	0	0	-	0	3	3	1	0	2	0	0	3	13.1
22	Nikola Vucevic	ORL	ORL @ MEM	03/10/2019	L	35	26	10	24	41.7	1	6	16.7	5	6	83.3	4	6	10	3	1	1	2	3	-16	46.5
23	Tyler Dorsey	MEM	MEM vs. ORL	03/10/2019	W	5	0	0	1	0.0	0	1	0.0	0	0	-	0	1	1	0	0	0	1	0	-7	0.2
24	Joakim Noah	MEM	MEM vs. ORL	03/10/2019	W	23	10	4	7	57.1	0	0	-	2	4	50.0	0	6	6	2	0	0	2	6	-7	18.2
25	Terrence Ross	ORL	ORL @ MEM	03/10/2019	L	28	15	5	13	38.5	3	9	33.3	2	3	66.7	0	5	5	2	2	2	4	4	8	32.0
26	Mike Conley	MEM	MEM vs. ORL	03/10/2019	W	35	26	8	18	44.4	1	4	25.0	9	10	90.0	0	5	5	8	1	0	0	2	18	47.0
27	Emmanuel Mudiay	NYK	NYK @ MIN	03/10/2019	L	21	4	2	7	28.6	0	2	0.0	0	0	-	0	4	4	1	1	0	5	1	-3	8.3
28	Jerryd Bayless	MIN	MIN vs. NYK	03/10/2019	W	3	0	0	0	-	0	0	-	0	0	-	0	0	0	1	0	0	0	0	3	1.5
29	DeAndre Jordan	NYK	NYK @ MIN	03/10/2019	L	15	2	1	8	12.5	0	0	-	0	0	-	2	3	5	2	0	1	0	1	-15	14.0
30	Jared Terrell	MIN	MIN vs. NYK	03/10/2019	W	2	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	0	-1	1.2
31	C.J. Williams	MIN	MIN vs. NYK	03/10/2019	W	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-1	0.0
32	Dennis Smith Jr.	NYK	NYK @ MIN	03/10/2019	L	29	13	6	15	40.0	0	1	0.0	1	2	50.0	1	1	2	4	0	0	5	1	-10	16.4
33	Dario Saric	MIN	MIN vs. NYK	03/10/2019	W	21	11	5	11	45.5	1	5	20.0	0	0	-	1	3	4	2	1	0	2	4	7	19.8
34	Kevin Knox II	NYK	NYK @ MIN	03/10/2019	L	27	13	5	11	45.5	1	3	33.3	2	2	100	1	4	5	4	1	0	2	1	-9	26.0
35	Mitchell Robinson	NYK	NYK @ MIN	03/10/2019	L	33	8	4	5	80.0	0	0	-	0	1	0.0	3	7	10	1	1	5	0	4	4	39.5
36	Gorgui Dieng	MIN	MIN vs. NYK	03/10/2019	W	18	4	1	6	16.7	0	1	0.0	2	3	66.7	1	4	5	1	1	1	2	0	-2	15.5
37	Keita Bates-Diop	MIN	MIN vs. NYK	03/10/2019	W	35	18	7	12	58.3	2	3	66.7	2	2	100	1	5	6	1	2	2	1	1	7	37.7
38	Lance Thomas	NYK	NYK @ MIN	03/10/2019	L	13	3	1	4	25.0	1	3	33.3	0	0	-	0	2	2	0	0	0	0	1	-2	5.4
39	Derrick Rose	MIN	MIN vs. NYK	03/10/2019	W	8	4	2	5	40.0	0	0	-	0	0	-	1	0	1	1	1	0	1	0	1	8.7
40	Anthony Tolliver	MIN	MIN vs. NYK	03/10/2019	W	25	3	1	7	14.3	1	6	16.7	0	0	-	0	7	7	1	1	0	3	3	5	12.9
41	Jeff Teague	MIN	MIN vs. NYK	03/10/2019	W	33	20	8	18	44.4	1	6	16.7	3	4	75.0	0	3	3	10	1	2	2	1	9	45.6
42	Taj Gibson	MIN	MIN vs. NYK	03/10/2019	W	30	25	11	15	73.3	0	0	-	3	4	75.0	4	4	8	1	2	1	0	3	13	45.1
43	Cam Reynolds	MIN	MIN vs. NYK	03/10/2019	W	18	3	1	4	25.0	1	1	100	0	0	-	0	2	2	0	0	0	0	0	0	5.4
44	John Jenkins	NYK	NYK @ MIN	03/10/2019	L	10	0	0	2	0.0	0	2	0.0	0	0	-	0	1	1	0	0	1	0	0	-6	4.2
45	Tyus Jones	MIN	MIN vs. NYK	03/10/2019	W	20	13	5	10	50.0	3	4	75.0	0	0	-	1	1	2	2	1	1	0	3	1	24.4
46	Josh Okogie	MIN	MIN vs. NYK	03/10/2019	W	26	2	1	6	16.7	0	4	0.0	0	0	-	0	1	1	2	3	3	0	1	13	24.2
47	Allonzo Trier	NYK	NYK @ MIN	03/10/2019	L	24	15	5	11	45.5	4	5	80.0	1	3	33.3	0	2	2	2	0	0	2	2	4	18.4
48	Damyean Dotson	NYK	NYK @ MIN	03/10/2019	L	41	26	10	19	52.6	4	9	44.4	2	2	100	2	4	6	6	2	0	3	2	-2	45.2
