	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
27	Jakob Poeltl	SAS	SAS @ HOU	03/28/2022	W	27	17	8	10	80.0	0	0	-	1	2	50.0	5	8	13	0	2	2	0	4	-7	44.6
28	Kevin Porter Jr.	HOU	HOU vs. SAS	03/28/2022	L	36	26	9	22	40.9	3	10	30.0	5	5	100	1	8	9	7	1	1	1	2	-1	52.3
29	Josh Richardson	SAS	SAS @ HOU	03/28/2022	W	33	15	5	11	45.5	3	8	37.5	2	2	100	1	5	6	5	0	0	2	3	-1	27.7
30	Kenyon Martin Jr.	HOU	HOU vs. SAS	03/28/2022	L	26	7	2	5	40.0	2	4	50.0	1	2	50.0	0	4	4	1	0	2	0	4	-2	19.3
31	Keldon Johnson	SAS	SAS @ HOU	03/28/2022	W	36	21	7	17	41.2	1	6	16.7	6	7	85.7	2	7	9	4	2	0	2	2	2	41.8
32	Joshua Primo	SAS	SAS @ HOU	03/28/2022	W	25	6	3	11	27.3	0	2	0.0	0	0	-	0	1	1	1	3	0	3	2	-2	14.7
33	Jock Landale	SAS	SAS @ HOU	03/28/2022	W	13	3	1	6	16.7	1	3	33.3	0	0	-	2	2	4	0	0	0	0	0	5	7.8
34	Alperen Sengun	HOU	HOU vs. SAS	03/28/2022	L	29	12	3	10	30.0	2	5	40.0	4	4	100	3	4	7	3	0	2	4	3	-5	26.9
35	Tre Jones	SAS	SAS @ HOU	03/28/2022	W	13	6	3	4	75.0	0	0	-	0	0	-	0	0	0	2	1	1	1	2	-3	14.0
36	Zach Collins	SAS	SAS @ HOU	03/28/2022	W	21	13	6	10	60.0	0	2	0.0	1	2	50.0	4	4	8	3	1	0	1	2	8	29.1
37	Devin Vassell	SAS	SAS @ HOU	03/28/2022	W	34	9	3	13	23.1	0	3	0.0	3	3	100	3	5	8	2	1	0	1	3	8	23.6
38	Usman Garuba	HOU	HOU vs. SAS	03/28/2022	L	13	5	1	2	50.0	1	2	50.0	2	2	100	1	2	3	1	0	0	0	3	-4	10.1
39	Garrison Mathews	HOU	HOU vs. SAS	03/28/2022	L	23	3	1	7	14.3	1	6	16.7	0	0	-	0	1	1	1	0	1	0	1	-5	8.7
40	Jalen Green	HOU	HOU vs. SAS	03/28/2022	L	40	30	10	24	41.7	6	15	40.0	4	4	100	1	3	4	4	0	1	2	3	-5	41.8
41	Jae'Sean Tate	HOU	HOU vs. SAS	03/28/2022	L	28	10	4	9	44.4	2	3	66.7	0	0	-	2	5	7	2	0	1	0	3	5	24.4
42	Josh Christopher	HOU	HOU vs. SAS	03/28/2022	L	30	20	6	10	60.0	1	2	50.0	7	7	100	1	5	6	6	2	1	2	2	6	43.2
43	Immanuel Quickley	NYK	NYK vs. CHI	03/28/2022	W	27	8	1	5	20.0	1	3	33.3	5	7	71.4	0	1	1	4	0	0	0	2	-2	15.2
44	Obi Toppin	NYK	NYK vs. CHI	03/28/2022	W	20	17	6	11	54.5	3	6	50.0	2	5	40.0	0	2	2	0	0	0	0	3	-2	19.4
45	Javonte Green	CHI	CHI @ NYK	03/28/2022	L	14	3	0	1	0.0	0	0	-	3	4	75.0	0	2	2	0	1	0	1	1	-5	7.4
46	Coby White	CHI	CHI @ NYK	03/28/2022	L	21	6	2	9	22.2	0	5	0.0	2	2	100	0	7	7	0	0	0	2	2	-1	12.4
47	Alec Burks	NYK	NYK vs. CHI	03/28/2022	W	42	27	9	19	47.4	5	10	50.0	4	4	100	0	6	6	3	1	0	0	3	10	41.7
48	RJ Barrett	NYK	NYK vs. CHI	03/28/2022	W	43	28	10	24	41.7	2	3	66.7	6	7	85.7	3	3	6	3	1	0	1	2	4	41.7
49	Nikola Vucevic	CHI	CHI @ NYK	03/28/2022	L	34	16	6	11	54.5	0	1	0.0	4	5	80.0	2	11	13	1	2	1	2	4	0	40.1
0	Evan Fournier	NYK	NYK vs. CHI	03/28/2022	W	25	5	2	10	20.0	1	8	12.5	0	0	-	0	1	1	3	1	0	2	3	3	11.7
1	Zach LaVine	CHI	CHI @ NYK	03/28/2022	L	36	27	8	17	47.1	2	7	28.6	9	10	90.0	0	4	4	3	0	0	0	2	-2	36.3
2	Julius Randle	NYK	NYK vs. CHI	03/28/2022	W	28	5	1	9	11.1	0	4	0.0	3	6	50.0	1	12	13	4	0	1	3	3	7	26.6
3	Mitchell Robinson	NYK	NYK vs. CHI	03/28/2022	W	35	16	8	9	88.9	0	0	-	0	2	0.0	8	4	12	2	1	3	0	5	10	45.4
4	Patrick Williams	CHI	CHI @ NYK	03/28/2022	L	13	0	0	0	-	0	0	-	0	0	-	1	1	2	0	1	1	1	0	1	7.4
5	Ayo Dosunmu	CHI	CHI @ NYK	03/28/2022	L	36	10	4	8	50.0	2	5	40.0	0	0	-	1	1	2	3	0	0	1	4	-8	15.9
6	Miles McBride	NYK	NYK vs. CHI	03/28/2022	W	7	3	1	2	50.0	0	1	0.0	1	2	50.0	0	3	3	0	0	0	0	0	2	6.6
7	Jericho Sims	NYK	NYK vs. CHI	03/28/2022	W	13	0	0	0	-	0	0	-	0	2	0.0	1	1	2	0	0	0	0	1	-7	2.4
8	Alex Caruso	CHI	CHI @ NYK	03/28/2022	L	30	3	1	4	25.0	1	4	25.0	0	0	-	0	5	5	2	2	1	1	6	1	20.0
9	Tristan Thompson	CHI	CHI @ NYK	03/28/2022	L	14	2	1	3	33.3	0	0	-	0	0	-	2	4	6	0	0	0	0	1	-3	9.2
10	DeMar DeRozan	CHI	CHI @ NYK	03/28/2022	L	41	37	12	26	46.2	1	1	100	12	12	100	0	6	6	7	0	0	4	4	-8	50.7
11	Udonis Haslem	MIA	MIA vs. SAC	03/28/2022	W	2	2	1	2	50.0	0	1	0.0	0	0	-	0	1	1	0	0	0	1	0	-1	2.2
12	Tyler Herro	MIA	MIA vs. SAC	03/28/2022	W	29	20	8	15	53.3	4	8	50.0	0	0	-	0	5	5	6	0	0	2	2	16	33.0
13	Gabe Vincent	MIA	MIA vs. SAC	03/28/2022	W	20	5	2	5	40.0	1	2	50.0	0	0	-	0	0	0	2	2	0	2	2	2	12.0
14	Trey Lyles	SAC	SAC @ MIA	03/28/2022	L	31	11	4	10	40.0	0	3	0.0	3	3	100	1	5	6	2	0	0	2	2	-15	19.2
15	Dewayne Dedmon	MIA	MIA vs. SAC	03/28/2022	W	14	6	3	6	50.0	0	2	0.0	0	0	-	1	3	4	1	0	0	1	5	0	11.3
16	Bam Adebayo	MIA	MIA vs. SAC	03/28/2022	W	32	22	10	16	62.5	0	0	-	2	2	100	4	11	15	1	2	1	2	3	24	48.5
17	Max Strus	MIA	MIA vs. SAC	03/28/2022	W	30	8	3	12	25.0	2	9	22.2	0	0	-	0	3	3	2	1	0	4	3	24	13.6
18	Neemias Queta	SAC	SAC @ MIA	03/28/2022	L	15	3	1	1	100	0	0	-	1	2	50.0	1	0	1	0	0	0	0	0	-6	4.2
19	Omer Yurtseven	MIA	MIA vs. SAC	03/28/2022	W	2	2	1	2	50.0	0	0	-	0	0	-	2	1	3	0	0	0	0	0	-1	5.6
20	Davion Mitchell	SAC	SAC @ MIA	03/28/2022	L	41	21	9	19	47.4	2	4	50.0	1	1	100	0	2	2	9	1	1	4	0	-24	38.9
21	Jimmy Butler	MIA	MIA vs. SAC	03/28/2022	W	34	27	10	14	71.4	3	5	60.0	4	4	100	1	4	5	7	0	0	3	0	4	40.5
22	Damian Jones	SAC	SAC @ MIA	03/28/2022	L	25	15	6	8	75.0	1	1	100	2	2	100	1	5	6	1	0	0	0	2	-20	23.7
23	Jeremy Lamb	SAC	SAC @ MIA	03/28/2022	L	9	6	2	4	50.0	1	2	50.0	1	1	100	1	0	1	0	1	1	0	0	-3	13.2
24	Harrison Barnes	SAC	SAC @ MIA	03/28/2022	L	38	17	5	10	50.0	3	8	37.5	4	4	100	0	2	2	3	0	0	2	1	-22	21.9
25	P.J. Tucker	MIA	MIA vs. SAC	03/28/2022	W	24	7	3	6	50.0	1	1	100	0	0	-	1	3	4	4	0	0	0	0	22	17.8
26	Kyle Lowry	MIA	MIA vs. SAC	03/28/2022	W	26	9	3	4	75.0	3	4	75.0	0	0	-	1	4	5	6	1	0	0	1	22	27.0
27	Justin Holiday	SAC	SAC @ MIA	03/28/2022	L	23	6	2	8	25.0	1	6	16.7	1	3	33.3	0	2	2	0	1	0	1	2	-9	10.4
28	Donte DiVincenzo	SAC	SAC @ MIA	03/28/2022	L	32	12	4	12	33.3	4	9	44.4	0	0	-	1	2	3	5	3	0	2	2	-9	30.1
29	Chimezie Metu	SAC	SAC @ MIA	03/28/2022	L	26	9	4	9	44.4	0	2	0.0	1	2	50.0	0	9	9	1	0	0	3	3	-7	18.3
30	Duncan Robinson	MIA	MIA vs. SAC	03/28/2022	W	25	15	5	8	62.5	5	8	62.5	0	0	-	0	2	2	1	1	0	0	4	4	21.9
31	Haywood Highsmith	MIA	MIA vs. SAC	03/28/2022	W	2	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	0	-1	1.2
32	Montrezl Harrell	CHA	CHA vs. DEN	03/28/2022	L	15	9	3	3	100	0	0	-	3	4	75.0	3	2	5	2	2	0	2	2	7	22.0
33	Terry Rozier	CHA	CHA vs. DEN	03/28/2022	L	26	12	5	14	35.7	2	7	28.6	0	0	-	0	2	2	8	1	0	0	3	-12	29.4
34	Bryn Forbes	DEN	DEN @ CHA	03/28/2022	W	5	0	0	2	0.0	0	2	0.0	0	0	-	0	1	1	0	1	0	1	2	-8	3.2
35	Davon Reed	DEN	DEN @ CHA	03/28/2022	W	4	0	0	1	0.0	0	1	0.0	0	0	-	1	1	2	0	0	0	0	1	-11	2.4
36	Bones Hyland	DEN	DEN @ CHA	03/28/2022	W	19	9	2	6	33.3	2	5	40.0	3	4	75.0	1	1	2	2	0	0	2	1	-18	12.4
37	LaMelo Ball	CHA	CHA vs. DEN	03/28/2022	L	34	22	8	21	38.1	4	11	36.4	2	2	100	3	3	6	11	2	0	3	4	-2	48.7
38	P.J. Washington	CHA	CHA vs. DEN	03/28/2022	L	29	10	4	7	57.1	2	4	50.0	0	0	-	0	6	6	4	0	1	1	3	-2	25.2
39	Miles Bridges	CHA	CHA vs. DEN	03/28/2022	L	36	27	12	22	54.5	2	10	20.0	1	1	100	1	10	11	1	1	1	5	3	-8	42.7
40	Aaron Gordon	DEN	DEN @ CHA	03/28/2022	W	33	21	9	16	56.3	1	3	33.3	2	4	50.0	5	2	7	3	2	1	0	0	20	42.9
41	Monte Morris	DEN	DEN @ CHA	03/28/2022	W	34	14	5	10	50.0	2	4	50.0	2	2	100	1	2	3	9	1	0	1	2	19	33.1
42	Kelly Oubre Jr.	CHA	CHA vs. DEN	03/28/2022	L	26	12	5	9	55.6	2	6	33.3	0	2	0.0	1	2	3	2	1	0	0	0	14	21.6
43	Mason Plumlee	CHA	CHA vs. DEN	03/28/2022	L	25	5	2	2	100	0	0	-	1	1	100	0	2	2	2	2	1	0	5	-16	19.4
44	Austin Rivers	DEN	DEN @ CHA	03/28/2022	W	26	5	1	4	25.0	1	3	33.3	2	2	100	0	3	3	0	1	0	1	2	-12	10.6
45	Isaiah Thomas	CHA	CHA vs. DEN	03/28/2022	L	21	12	5	12	41.7	1	4	25.0	1	2	50.0	0	4	4	2	1	0	0	1	14	22.8
46	Jalen McDaniels	CHA	CHA vs. DEN	03/28/2022	L	10	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	1	0	1	0.2
47	Jeff Green	DEN	DEN @ CHA	03/28/2022	W	32	14	5	10	50.0	2	4	50.0	2	2	100	0	4	4	1	0	1	1	4	8	22.3
48	DeMarcus Cousins	DEN	DEN @ CHA	03/28/2022	W	12	6	2	3	66.7	0	1	0.0	2	2	100	3	1	4	0	0	0	3	3	-14	7.8
49	Nikola Jokic	DEN	DEN @ CHA	03/28/2022	W	35	26	9	17	52.9	0	0	-	8	12	66.7	5	14	19	11	2	0	4	1	21	67.3
0	Will Barton	DEN	DEN @ CHA	03/28/2022	W	38	18	7	17	41.2	4	10	40.0	0	0	-	1	5	6	3	0	1	3	1	15	29.7
1	Cody Martin	CHA	CHA vs. DEN	03/28/2022	L	17	0	0	3	0.0	0	0	-	0	0	-	0	0	0	1	1	0	2	0	-16	2.5
2	Jalen Johnson	ATL	ATL @ IND	03/28/2022	W	17	12	6	8	75.0	0	1	0.0	0	0	-	0	1	1	1	1	1	3	3	16	17.7
3	Onyeka Okongwu	ATL	ATL @ IND	03/28/2022	W	17	5	2	4	50.0	0	0	-	1	2	50.0	2	2	4	2	2	1	0	4	14	21.8
4	Goga Bitadze	IND	IND vs. ATL	03/28/2022	L	30	14	5	11	45.5	1	2	50.0	3	3	100	4	1	5	4	1	2	1	4	-9	34.0
5	Buddy Hield	IND	IND vs. ATL	03/28/2022	L	38	26	10	15	66.7	5	7	71.4	1	2	50.0	1	3	4	5	1	1	3	3	-1	41.3
6	Delon Wright	ATL	ATL @ IND	03/28/2022	W	31	9	4	7	57.1	1	3	33.3	0	0	-	1	1	2	1	3	2	3	0	5	24.9
7	Terry Taylor	IND	IND vs. ATL	03/28/2022	L	33	11	4	7	57.1	1	2	50.0	2	2	100	1	1	2	1	2	0	1	4	-11	19.9
8	Justin Anderson	IND	IND vs. ATL	03/28/2022	L	27	9	4	9	44.4	1	5	20.0	0	0	-	0	5	5	2	0	0	0	2	-16	18.0
9	Bogdan Bogdanovic	ATL	ATL @ IND	03/28/2022	W	29	29	8	14	57.1	5	7	71.4	8	10	80.0	3	2	5	0	0	0	1	3	8	34.0
10	Tyrese Haliburton	IND	IND vs. ATL	03/28/2022	L	40	25	9	19	47.4	4	9	44.4	3	4	75.0	0	3	3	13	2	2	4	2	4	56.1
11	Trae Young	ATL	ATL @ IND	03/28/2022	W	36	14	4	13	30.8	2	9	22.2	4	4	100	0	3	3	16	2	0	2	2	9	45.6
12	Kevin Huerter	ATL	ATL @ IND	03/28/2022	W	34	22	8	13	61.5	6	10	60.0	0	0	-	1	1	2	6	0	0	1	2	-5	32.4
13	Timothe Luwawu-Cabarrot	ATL	ATL @ IND	03/28/2022	W	30	13	3	6	50.0	2	4	50.0	5	6	83.3	1	3	4	1	2	0	1	3	-5	24.3
14	Clint Capela	ATL	ATL @ IND	03/28/2022	W	31	22	11	17	64.7	0	0	-	0	0	-	5	10	15	3	0	0	2	0	-5	42.5
15	Keifer Sykes	IND	IND vs. ATL	03/28/2022	L	34	16	6	9	66.7	4	6	66.7	0	0	-	0	1	1	4	1	0	2	4	-2	24.2
16	Jalen Smith	IND	IND vs. ATL	03/28/2022	L	23	9	4	9	44.4	1	3	33.3	0	0	-	1	5	6	0	0	1	1	1	-4	18.2
17	Lance Stephenson	IND	IND vs. ATL	03/28/2022	L	16	13	3	8	37.5	0	2	0.0	7	7	100	1	1	2	3	0	0	2	2	-6	17.9
18	Lou Williams	ATL	ATL @ IND	03/28/2022	W	15	6	1	4	25.0	1	1	100	3	4	75.0	0	4	4	2	1	0	0	2	8	16.8
19	Brandon Goodwin	CLE	CLE vs. ORL	03/28/2022	W	9	3	1	2	50.0	1	2	50.0	0	0	-	0	0	0	1	0	0	1	1	-9	3.5
20	Moses Brown	CLE	CLE vs. ORL	03/28/2022	W	7	4	2	2	100	0	0	-	0	0	-	1	2	3	0	0	2	0	1	4	13.6
21	Dylan Windler	CLE	CLE vs. ORL	03/28/2022	W	16	5	1	4	25.0	0	2	0.0	3	4	75.0	0	9	9	2	2	0	0	1	15	24.8
22	Cole Anthony	ORL	ORL @ CLE	03/28/2022	L	24	11	4	8	50.0	1	4	25.0	2	2	100	1	0	1	4	1	0	2	1	6	19.2
23	R.J. Hampton	ORL	ORL @ CLE	03/28/2022	L	13	6	2	2	100	2	2	100	0	0	-	0	1	1	0	0	0	0	4	7	7.2
24	Wendell Carter Jr.	ORL	ORL @ CLE	03/28/2022	L	27	15	7	14	50.0	0	4	0.0	1	6	16.7	1	11	12	6	1	0	2	2	4	39.4
25	Mo Bamba	ORL	ORL @ CLE	03/28/2022	L	23	11	4	6	66.7	3	4	75.0	0	0	-	1	3	4	0	0	0	0	2	2	15.8
26	Jeff Dowtin	ORL	ORL @ CLE	03/28/2022	L	18	5	2	4	50.0	1	2	50.0	0	0	-	3	3	6	2	0	0	3	1	-19	12.2
27	Franz Wagner	ORL	ORL @ CLE	03/28/2022	L	28	10	4	8	50.0	0	2	0.0	2	2	100	0	3	3	6	0	0	2	3	12	20.6
28	Markelle Fultz	ORL	ORL @ CLE	03/28/2022	L	19	11	5	11	45.5	0	1	0.0	1	1	100	0	1	1	4	2	0	1	0	-16	23.2
29	Caris LeVert	CLE	CLE vs. ORL	03/28/2022	W	33	8	4	15	26.7	0	4	0.0	0	0	-	1	6	7	6	1	1	2	2	-13	29.4
30	Kevin Love	CLE	CLE vs. ORL	03/28/2022	W	32	19	7	15	46.7	4	12	33.3	1	1	100	1	6	7	3	0	0	3	0	-2	28.9
31	Evan Mobley	CLE	CLE vs. ORL	03/28/2022	W	13	6	3	3	100	0	0	-	0	2	0.0	1	2	3	1	0	0	1	1	-3	10.1
32	Moritz Wagner	ORL	ORL @ CLE	03/28/2022	L	21	2	1	5	20.0	0	3	0.0	0	0	-	1	4	5	5	1	1	3	4	-10	18.5
33	Lamar Stevens	CLE	CLE vs. ORL	03/28/2022	W	24	6	2	4	50.0	0	2	0.0	2	2	100	1	0	1	0	1	0	0	2	7	10.2
34	Darius Garland	CLE	CLE vs. ORL	03/28/2022	W	40	25	7	17	41.2	5	10	50.0	6	6	100	0	3	3	12	3	0	3	0	15	52.6
35	Chuma Okeke	ORL	ORL @ CLE	03/28/2022	L	25	7	3	11	27.3	1	6	16.7	0	0	-	0	5	5	3	1	0	2	0	-8	18.5
36	Ignas Brazdeikis	ORL	ORL @ CLE	03/28/2022	L	23	13	6	10	60.0	0	3	0.0	1	2	50.0	1	3	4	0	0	0	0	2	10	17.8
37	Admiral Schofield	ORL	ORL @ CLE	03/28/2022	L	20	10	4	8	50.0	2	6	33.3	0	0	-	0	3	3	1	0	0	2	5	-18	13.1
38	Isaac Okoro	CLE	CLE vs. ORL	03/28/2022	W	36	11	4	6	66.7	0	0	-	3	3	100	1	4	5	1	4	1	1	2	5	32.5
39	Lauri Markkanen	CLE	CLE vs. ORL	03/28/2022	W	29	20	6	15	40.0	3	9	33.3	5	5	100	0	3	3	0	0	0	2	3	11	21.6
40	Precious Achiuwa	TOR	TOR vs. BOS	03/28/2022	W	28	7	3	10	30.0	1	4	25.0	0	2	0.0	2	6	8	0	0	4	1	3	6	27.6
41	Derrick White	BOS	BOS @ TOR	03/28/2022	L	41	15	4	16	25.0	3	8	37.5	4	4	100	1	5	6	8	0	1	3	1	2	34.2
42	Payton Pritchard	BOS	BOS @ TOR	03/28/2022	L	30	10	3	12	25.0	2	9	22.2	2	2	100	3	5	8	5	1	0	1	2	-4	29.1
43	Scottie Barnes	TOR	TOR vs. BOS	03/28/2022	W	30	10	5	12	41.7	0	3	0.0	0	0	-	2	2	4	4	0	0	2	6	-10	18.8
44	Sam Hauser	BOS	BOS @ TOR	03/28/2022	L	21	10	4	6	66.7	2	3	66.7	0	0	-	2	3	5	0	0	1	0	0	2	19.0
45	Daniel Theis	BOS	BOS @ TOR	03/28/2022	L	41	13	5	10	50.0	0	2	0.0	3	4	75.0	2	8	10	2	1	2	2	1	-11	35.0
46	Grant Williams	BOS	BOS @ TOR	03/28/2022	L	39	17	5	13	38.5	1	3	33.3	6	7	85.7	1	6	7	2	0	2	4	3	-1	30.4
47	Marcus Smart	BOS	BOS @ TOR	03/28/2022	L	40	28	10	26	38.5	2	11	18.2	6	9	66.7	2	8	10	4	0	1	6	1	-8	43.0
48	Chris Boucher	TOR	TOR vs. BOS	03/28/2022	W	15	6	2	9	22.2	1	4	25.0	1	2	50.0	3	1	4	0	0	0	0	3	2	10.8
49	Luke Kornet	BOS	BOS @ TOR	03/28/2022	L	15	6	3	4	75.0	0	0	-	0	1	0.0	4	3	7	1	0	0	0	2	6	15.9
0	Aaron Nesmith	BOS	BOS @ TOR	03/28/2022	L	39	13	5	8	62.5	2	4	50.0	1	1	100	1	3	4	1	3	0	0	5	-1	28.3
1	Thaddeus Young	TOR	TOR vs. BOS	03/28/2022	W	28	12	5	9	55.6	2	5	40.0	0	0	-	3	5	8	3	1	3	0	2	12	38.1
2	Pascal Siakam	TOR	TOR vs. BOS	03/28/2022	W	47	40	17	29	58.6	0	4	0.0	6	8	75.0	2	11	13	1	3	2	1	6	3	71.1
3	Fred VanVleet	TOR	TOR vs. BOS	03/28/2022	W	40	14	4	13	30.8	3	9	33.3	3	3	100	0	5	5	3	3	1	4	3	3	32.5
4	Gary Trent Jr.	TOR	TOR vs. BOS	03/28/2022	W	37	12	4	12	33.3	1	5	20.0	3	3	100	0	2	2	2	2	1	2	3	-10	24.4
5	O.G. Anunoby	TOR	TOR vs. BOS	03/28/2022	W	40	14	6	12	50.0	2	5	40.0	0	0	-	4	4	8	3	1	0	0	2	9	31.1
6	Montrezl Harrell	CHA	CHA @ BKN	03/27/2022	W	7	2	0	3	0.0	0	0	-	2	2	100	0	1	1	1	0	0	1	0	-4	3.7
7	Seth Curry	BKN	BKN vs. CHA	03/27/2022	L	29	12	5	10	50.0	2	6	33.3	0	0	-	0	0	0	2	0	1	0	3	-19	18.0
8	Bruce Brown	BKN	BKN vs. CHA	03/27/2022	L	25	10	5	9	55.6	0	0	-	0	1	0.0	3	3	6	1	1	1	1	1	-22	23.7
9	Cody Martin	CHA	CHA @ BKN	03/27/2022	W	21	8	3	3	100	2	2	100	0	0	-	2	2	4	2	0	0	0	2	15	15.8
10	Patty Mills	BKN	BKN vs. CHA	03/27/2022	L	12	2	1	4	25.0	0	3	0.0	0	0	-	0	4	4	2	0	0	0	2	16	9.8
11	Andre Drummond	BKN	BKN vs. CHA	03/27/2022	L	31	20	7	12	58.3	0	0	-	6	11	54.5	7	9	16	0	3	3	3	4	-8	54.2
12	Jalen McDaniels	CHA	CHA @ BKN	03/27/2022	W	13	4	0	4	0.0	0	0	-	4	4	100	2	0	2	1	0	0	0	1	-11	7.9
13	P.J. Washington	CHA	CHA @ BKN	03/27/2022	W	31	18	8	12	66.7	2	3	66.7	0	0	-	5	6	11	5	0	0	0	4	17	38.7
14	LaMelo Ball	CHA	CHA @ BKN	03/27/2022	W	37	33	10	21	47.6	7	12	58.3	6	8	75.0	1	6	7	9	3	0	1	3	13	62.9
15	Kessler Edwards	BKN	BKN vs. CHA	03/27/2022	L	3	5	2	2	100	1	1	100	0	0	-	1	0	1	0	0	1	0	0	-1	9.2
16	Nic Claxton	BKN	BKN vs. CHA	03/27/2022	L	15	9	4	4	100	0	0	-	1	2	50.0	1	3	4	0	1	2	1	4	1	21.8
17	Terry Rozier	CHA	CHA @ BKN	03/27/2022	W	37	14	5	12	41.7	2	5	40.0	2	2	100	1	6	7	4	1	0	3	2	15	28.4
18	Miles Bridges	CHA	CHA @ BKN	03/27/2022	W	38	24	9	24	37.5	3	6	50.0	3	6	50.0	2	6	8	2	1	0	0	2	14	39.6
19	Kelly Oubre Jr.	CHA	CHA @ BKN	03/27/2022	W	17	2	1	6	16.7	0	2	0.0	0	0	-	0	4	4	0	1	0	1	2	-13	8.8
20	Mason Plumlee	CHA	CHA @ BKN	03/27/2022	W	27	7	3	7	42.9	0	0	-	1	1	100	4	4	8	1	0	1	3	4	-1	18.1
21	Isaiah Thomas	CHA	CHA @ BKN	03/27/2022	W	12	7	3	6	50.0	1	2	50.0	0	0	-	0	1	1	1	0	1	2	2	0	10.7
22	Kevin Durant	BKN	BKN vs. CHA	03/27/2022	L	42	27	9	24	37.5	3	11	27.3	6	6	100	0	8	8	7	2	0	2	1	-13	51.1
23	Goran Dragic	BKN	BKN vs. CHA	03/27/2022	L	30	7	3	9	33.3	0	4	0.0	1	2	50.0	1	5	6	6	2	1	0	2	4	32.2
24	James Johnson	BKN	BKN vs. CHA	03/27/2022	L	12	2	1	1	100	0	0	-	0	0	-	0	3	3	1	0	0	0	1	12	7.1
25	Kyrie Irving	BKN	BKN vs. CHA	03/27/2022	L	41	16	6	22	27.3	1	9	11.1	3	4	75.0	1	1	2	11	0	2	2	2	-15	38.9
26	Luka Doncic	DAL	DAL vs. UTA	03/27/2022	W	33	32	11	21	52.4	4	7	57.1	6	9	66.7	1	9	10	5	0	0	3	3	9	48.5
27	Frank Ntilikina	DAL	DAL vs. UTA	03/27/2022	W	4	3	1	1	100	1	1	100	0	0	-	0	0	0	1	1	0	0	0	-5	7.5
28	Dorian Finney-Smith	DAL	DAL vs. UTA	03/27/2022	W	32	8	3	6	50.0	2	4	50.0	0	0	-	2	1	3	3	0	0	0	1	14	16.1
29	Marquese Chriss	DAL	DAL vs. UTA	03/27/2022	W	4	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	1	-5	0.0
30	Royce O'Neale	UTA	UTA @ DAL	03/27/2022	L	29	6	2	6	33.3	2	4	50.0	0	0	-	0	3	3	0	2	0	0	3	-13	15.6
31	Dwight Powell	DAL	DAL vs. UTA	03/27/2022	W	22	6	2	3	66.7	0	0	-	2	3	66.7	1	4	5	0	0	1	1	0	11	14.0
32	Trey Burke	DAL	DAL vs. UTA	03/27/2022	W	4	0	0	2	0.0	0	1	0.0	0	0	-	0	0	0	1	0	0	0	0	-5	1.5
33	Reggie Bullock	DAL	DAL vs. UTA	03/27/2022	W	35	23	8	12	66.7	7	11	63.6	0	0	-	0	4	4	1	1	0	0	2	20	32.3
34	Rudy Gay	UTA	UTA @ DAL	03/27/2022	L	23	18	8	14	57.1	2	5	40.0	0	0	-	3	5	8	2	0	0	0	4	7	30.6
35	Nickeil Alexander-Walker	UTA	UTA @ DAL	03/27/2022	L	9	0	0	3	0.0	0	1	0.0	0	0	-	0	0	0	0	0	1	0	0	0	3.0
36	Jared Butler	UTA	UTA @ DAL	03/27/2022	L	9	7	3	5	60.0	1	3	33.3	0	0	-	0	3	3	0	0	0	2	1	5	8.6
37	Trent Forrest	UTA	UTA @ DAL	03/27/2022	L	21	10	5	9	55.6	0	1	0.0	0	1	0.0	3	1	4	1	0	0	0	1	0	16.3
38	Xavier Sneed	UTA	UTA @ DAL	03/27/2022	L	6	2	1	3	33.3	0	2	0.0	0	0	-	0	0	0	0	0	0	0	0	5	2.0
39	Mike Conley	UTA	UTA @ DAL	03/27/2022	L	26	14	6	9	66.7	0	2	0.0	2	5	40.0	0	0	0	7	0	0	0	3	-20	24.5
40	Davis Bertans	DAL	DAL vs. UTA	03/27/2022	W	16	6	2	4	50.0	0	1	0.0	2	2	100	0	2	2	0	1	0	0	0	0	11.4
41	Jordan Clarkson	UTA	UTA @ DAL	03/27/2022	L	29	14	5	12	41.7	3	5	60.0	1	1	100	0	3	3	6	0	0	1	2	-5	25.6
42	Spencer Dinwiddie	DAL	DAL vs. UTA	03/27/2022	W	23	12	5	10	50.0	1	3	33.3	1	2	50.0	1	3	4	2	0	0	2	2	7	17.8
43	Juancho Hernangomez	UTA	UTA @ DAL	03/27/2022	L	29	7	3	6	50.0	1	4	25.0	0	0	-	1	8	9	2	1	0	1	2	-16	22.8
44	Donovan Mitchell	UTA	UTA @ DAL	03/27/2022	L	32	12	4	13	30.8	1	4	25.0	3	3	100	0	5	5	4	1	0	2	1	-11	25.0
45	Maxi Kleber	DAL	DAL vs. UTA	03/27/2022	W	23	2	1	2	50.0	0	1	0.0	0	2	0.0	2	5	7	1	0	0	1	0	8	10.9
46	Jalen Brunson	DAL	DAL vs. UTA	03/27/2022	W	32	22	7	15	46.7	2	4	50.0	6	6	100	3	7	10	5	0	0	1	2	15	40.5
