	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
25	Grant Riller	CHA	CHA @ CHI	04/22/2021	L	9	6	3	4	75.0	0	1	0.0	0	0	-	0	0	0	1	1	0	1	0	7	9.5
26	Denzel Valentine	CHI	CHI vs. CHA	04/22/2021	W	16	3	1	7	14.3	0	6	0.0	1	2	50.0	1	2	3	1	0	0	1	2	-1	7.1
27	Bismack Biyombo	CHA	CHA @ CHI	04/22/2021	L	11	4	2	4	50.0	0	0	-	0	0	-	0	4	4	0	0	0	1	2	-8	7.8
28	Thaddeus Young	CHI	CHI vs. CHA	04/22/2021	W	20	18	8	10	80.0	1	1	100	1	1	100	3	1	4	3	2	0	3	3	16	30.3
29	Nick Richards	CHA	CHA @ CHI	04/22/2021	L	3	0	0	0	-	0	0	-	0	0	-	0	0	0	1	0	0	0	1	3	1.5
30	Jalen McDaniels	CHA	CHA @ CHI	04/22/2021	L	31	3	1	8	12.5	1	2	50.0	0	0	-	1	4	5	3	1	0	1	3	-6	15.5
31	Brad Wanamaker	CHA	CHA @ CHI	04/22/2021	L	14	11	3	4	75.0	0	0	-	5	5	100	0	0	0	5	1	0	2	0	-10	19.5
32	Vernon Carey Jr.	CHA	CHA @ CHI	04/22/2021	L	15	8	2	3	66.7	0	0	-	4	4	100	1	3	4	0	0	0	0	0	4	12.8
33	Terry Rozier	CHA	CHA @ CHI	04/22/2021	L	30	11	5	15	33.3	1	6	16.7	0	0	-	0	2	2	8	1	1	2	0	-19	29.4
34	Ryan Arcidiacono	CHI	CHI vs. CHA	04/22/2021	W	19	3	1	3	33.3	1	2	50.0	0	0	-	1	3	4	1	0	0	0	4	-5	9.3
35	Jakob Poeltl	SAS	SAS vs. DET	04/22/2021	W	30	17	6	8	75.0	0	0	-	5	6	83.3	4	7	11	4	0	4	2	4	17	46.2
36	Isaiah Stewart	DET	DET @ SAS	04/22/2021	L	28	8	3	6	50.0	0	0	-	2	2	100	5	8	13	0	0	2	3	3	-3	26.6
37	Saddiq Bey	DET	DET @ SAS	04/22/2021	L	32	9	2	6	33.3	2	4	50.0	3	4	75.0	0	2	2	0	1	0	1	1	-17	13.4
38	Tre Jones	SAS	SAS vs. DET	04/22/2021	W	19	5	2	2	100	1	1	100	0	0	-	0	1	1	5	0	0	0	2	-16	13.7
39	Drew Eubanks	SAS	SAS vs. DET	04/22/2021	W	18	8	2	2	100	0	0	-	4	6	66.7	2	2	4	3	0	0	1	0	-2	16.3
40	Frank Jackson	DET	DET @ SAS	04/22/2021	L	33	14	6	12	50.0	2	6	33.3	0	0	-	0	3	3	1	0	0	4	3	-4	15.1
41	Lonnie Walker IV	SAS	SAS vs. DET	04/22/2021	W	33	18	6	13	46.2	4	5	80.0	2	4	50.0	0	1	1	3	1	0	2	2	15	24.7
42	Tyler Cook	DET	DET @ SAS	04/22/2021	L	16	2	1	1	100	0	0	-	0	0	-	2	5	7	0	0	0	1	0	2	9.4
43	Rudy Gay	SAS	SAS vs. DET	04/22/2021	W	24	14	5	13	38.5	2	4	50.0	2	2	100	0	4	4	1	1	0	1	2	-3	22.3
44	Josh Jackson	DET	DET @ SAS	04/22/2021	L	31	29	11	20	55.0	2	7	28.6	5	9	55.6	2	2	4	2	0	1	2	2	-10	37.8
45	Luka Samanic	SAS	SAS vs. DET	04/22/2021	W	15	2	1	4	25.0	0	1	0.0	0	0	-	1	2	3	1	2	0	0	2	13	13.1
46	Sekou Doumbouya	DET	DET @ SAS	04/22/2021	L	14	3	1	2	50.0	1	1	100	0	0	-	0	3	3	3	0	0	1	1	-3	10.1
47	Jahlil Okafor	DET	DET @ SAS	04/22/2021	L	20	7	3	4	75.0	0	0	-	1	2	50.0	0	4	4	0	0	0	0	2	-12	11.8
48	Killian Hayes	DET	DET @ SAS	04/22/2021	L	31	12	5	15	33.3	1	4	25.0	1	1	100	0	0	0	5	1	1	4	2	-10	21.5
49	Derrick White	SAS	SAS vs. DET	04/22/2021	W	29	26	8	17	47.1	2	8	25.0	8	8	100	2	5	7	8	1	3	1	0	31	57.4
0	Hamidou Diallo	DET	DET @ SAS	04/22/2021	L	18	5	2	6	33.3	0	0	-	1	4	25.0	0	3	3	1	0	0	0	4	-13	10.1
1	Keita Bates-Diop	SAS	SAS vs. DET	04/22/2021	W	16	4	2	4	50.0	0	0	-	0	1	0.0	0	3	3	0	1	0	1	1	6	9.6
2	Devin Vassell	SAS	SAS vs. DET	04/22/2021	W	24	2	1	5	20.0	0	2	0.0	0	0	-	1	1	2	1	2	0	0	2	-9	11.9
3	Saben Lee	DET	DET @ SAS	04/22/2021	L	17	2	1	5	20.0	0	0	-	0	0	-	0	4	4	3	0	1	1	4	-5	13.3
4	Quinndary Weatherspoon	SAS	SAS vs. DET	04/22/2021	W	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	1	0	0	1	-3	3.0
5	Keldon Johnson	SAS	SAS vs. DET	04/22/2021	W	30	10	4	12	33.3	2	3	66.7	0	0	-	1	6	7	2	3	0	2	3	26	28.4
6	Fred VanVleet	TOR	TOR vs. BKN	04/21/2021	W	35	17	5	13	38.5	5	10	50.0	2	2	100	0	3	3	5	1	0	1	2	11	30.1
7	Jeff Green	BKN	BKN @ TOR	04/21/2021	L	29	8	2	9	22.2	1	7	14.3	3	4	75.0	0	1	1	1	0	2	1	4	-16	15.7
8	Blake Griffin	BKN	BKN @ TOR	04/21/2021	L	19	9	3	6	50.0	0	2	0.0	3	5	60.0	0	4	4	2	0	1	2	1	-18	17.8
9	Freddie Gillespie	TOR	TOR vs. BKN	04/21/2021	W	24	4	1	4	25.0	0	0	-	2	2	100	2	3	5	1	1	5	0	3	-3	29.5
10	DeAndre Jordan	BKN	BKN @ TOR	04/21/2021	L	29	7	3	4	75.0	0	0	-	1	2	50.0	4	8	12	2	0	1	2	1	7	25.4
11	Pascal Siakam	TOR	TOR vs. BKN	04/21/2021	W	38	27	10	19	52.6	2	5	40.0	5	6	83.3	0	9	9	6	2	0	2	2	16	50.8
12	Khem Birch	TOR	TOR vs. BKN	04/21/2021	W	24	8	3	5	60.0	1	2	50.0	1	2	50.0	3	4	7	3	0	1	1	3	14	22.9
13	Malachi Flynn	TOR	TOR vs. BKN	04/21/2021	W	11	5	2	5	40.0	1	3	33.3	0	0	-	0	0	0	1	1	0	1	1	2	8.5
14	Gary Trent Jr.	TOR	TOR vs. BKN	04/21/2021	W	14	5	2	9	22.2	1	5	20.0	0	0	-	0	4	4	0	2	0	0	0	-12	15.8
15	Alize Johnson	BKN	BKN @ TOR	04/21/2021	L	5	0	0	1	0.0	0	0	-	0	0	-	1	0	1	0	0	0	1	0	-5	0.2
16	Landry Shamet	BKN	BKN @ TOR	04/21/2021	L	36	10	3	17	17.6	2	12	16.7	2	2	100	0	1	1	4	0	0	1	5	-8	16.2
17	Chris Boucher	TOR	TOR vs. BKN	04/21/2021	W	11	4	2	5	40.0	0	1	0.0	0	0	-	2	5	7	0	0	0	0	3	-5	12.4
18	Kyrie Irving	BKN	BKN @ TOR	04/21/2021	L	37	28	10	21	47.6	2	5	40.0	6	6	100	2	9	11	8	3	1	3	1	-16	62.2
19	Kyle Lowry	TOR	TOR vs. BKN	04/21/2021	W	35	14	4	12	33.3	3	9	33.3	3	4	75.0	0	7	7	5	0	0	1	2	18	28.9
20	Timothe Luwawu-Cabarrot	BKN	BKN @ TOR	04/21/2021	L	20	6	2	9	22.2	2	6	33.3	0	0	-	1	1	2	0	0	0	0	0	9	8.4
21	Bruce Brown	BKN	BKN @ TOR	04/21/2021	L	30	21	8	14	57.1	2	4	50.0	3	4	75.0	4	10	14	1	0	1	1	4	2	41.3
22	O.G. Anunoby	TOR	TOR vs. BKN	04/21/2021	W	35	25	8	14	57.1	4	9	44.4	5	5	100	0	3	3	1	0	2	4	3	16	32.1
23	Joe Harris	BKN	BKN @ TOR	04/21/2021	L	34	14	5	10	50.0	4	5	80.0	0	0	-	0	4	4	1	0	0	2	1	-10	18.3
24	Yuta Watanabe	TOR	TOR vs. BKN	04/21/2021	W	14	5	2	4	50.0	1	3	33.3	0	0	-	2	1	3	1	0	0	0	1	-2	10.1
25	Kelly Oubre Jr.	GSW	GSW @ WAS	04/21/2021	L	37	24	8	17	47.1	2	4	50.0	6	6	100	3	6	9	1	0	2	4	2	5	38.3
26	Draymond Green	GSW	GSW @ WAS	04/21/2021	L	32	8	3	6	50.0	0	2	0.0	2	2	100	1	3	4	8	3	0	2	6	-7	31.8
27	Bradley Beal	WAS	WAS vs. GSW	04/21/2021	W	36	29	8	21	38.1	2	6	33.3	11	11	100	1	9	10	4	2	0	1	2	12	52.0
28	Isaac Bonga	WAS	WAS vs. GSW	04/21/2021	W	10	6	2	3	66.7	0	1	0.0	2	2	100	0	0	0	1	1	0	1	1	-4	9.5
29	Deni Avdija	WAS	WAS vs. GSW	04/21/2021	W	14	6	2	5	40.0	0	0	-	2	2	100	1	2	3	0	1	0	1	0	9	11.6
30	Russell Westbrook	WAS	WAS vs. GSW	04/21/2021	W	41	14	5	17	29.4	1	4	25.0	3	4	75.0	2	18	20	10	3	0	9	3	9	53.0
31	Mychal Mulder	GSW	GSW @ WAS	04/21/2021	L	11	3	1	2	50.0	1	2	50.0	0	0	-	0	0	0	0	0	0	0	1	-7	3.0
32	Stephen Curry	GSW	GSW @ WAS	04/21/2021	L	36	18	7	25	28.0	2	14	14.3	2	2	100	0	7	7	8	1	0	6	2	-21	35.4
33	Andrew Wiggins	GSW	GSW @ WAS	04/21/2021	L	38	14	5	20	25.0	0	7	0.0	4	4	100	2	2	4	0	3	0	1	2	6	26.8
34	Jordan Poole	GSW	GSW @ WAS	04/21/2021	L	25	22	7	16	43.8	6	10	60.0	2	3	66.7	1	2	3	0	2	0	1	4	8	30.6
35	Garrison Mathews	WAS	WAS vs. GSW	04/21/2021	W	7	2	0	1	0.0	0	1	0.0	2	2	100	0	1	1	0	0	0	0	0	-9	3.2
36	Davis Bertans	WAS	WAS vs. GSW	04/21/2021	W	30	19	5	12	41.7	4	10	40.0	5	5	100	0	6	6	0	1	0	0	2	-5	29.2
37	Gary Payton II	GSW	GSW @ WAS	04/21/2021	L	0	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-3	0.0
38	Kent Bazemore	GSW	GSW @ WAS	04/21/2021	L	35	19	7	12	58.3	4	6	66.7	1	2	50.0	0	9	9	3	6	2	1	3	5	57.3
39	Daniel Gafford	WAS	WAS vs. GSW	04/21/2021	W	24	19	7	11	63.6	0	0	-	5	9	55.6	4	6	10	0	0	3	1	1	13	39.0
40	Alex Len	WAS	WAS vs. GSW	04/21/2021	W	13	3	1	2	50.0	0	0	-	1	2	50.0	2	1	3	0	0	1	3	3	8	6.6
41	Raul Neto	WAS	WAS vs. GSW	04/21/2021	W	36	18	7	11	63.6	3	6	50.0	1	1	100	2	1	3	4	3	0	2	3	17	34.6
42	Ish Smith	WAS	WAS vs. GSW	04/21/2021	W	19	2	1	6	16.7	0	0	-	0	0	-	1	2	3	4	1	1	1	1	-13	16.6
43	Robin Lopez	WAS	WAS vs. GSW	04/21/2021	W	10	0	0	2	0.0	0	0	-	0	0	-	2	0	2	0	0	2	3	0	-17	5.4
44	Kevon Looney	GSW	GSW @ WAS	04/21/2021	L	26	6	2	3	66.7	0	0	-	2	2	100	3	5	8	2	0	1	2	3	-6	19.6
45	Jaden McDaniels	MIN	MIN @ SAC	04/21/2021	L	32	4	2	4	50.0	0	2	0.0	0	0	-	1	1	2	0	1	1	0	5	-21	12.4
46	Anthony Edwards	MIN	MIN @ SAC	04/21/2021	L	28	16	4	10	40.0	2	7	28.6	6	8	75.0	0	1	1	2	0	0	2	1	-3	18.2
47	Hassan Whiteside	SAC	SAC vs. MIN	04/21/2021	W	13	4	2	3	66.7	0	0	-	0	1	0.0	0	2	2	0	0	0	2	4	1	4.4
48	Josh Okogie	MIN	MIN @ SAC	04/21/2021	L	24	7	3	6	50.0	0	1	0.0	1	2	50.0	3	1	4	1	1	0	0	4	7	16.3
49	Jordan McLaughlin	MIN	MIN @ SAC	04/21/2021	L	6	2	1	1	100	0	0	-	0	0	-	0	0	0	2	0	0	1	0	1	4.0
0	Buddy Hield	SAC	SAC vs. MIN	04/21/2021	W	38	29	11	16	68.8	7	11	63.6	0	0	-	1	5	6	5	0	1	1	3	13	45.7
1	Tyrese Haliburton	SAC	SAC vs. MIN	04/21/2021	W	29	16	6	9	66.7	4	6	66.7	0	0	-	0	3	3	6	1	0	2	1	-1	29.6
2	De'Aaron Fox	SAC	SAC vs. MIN	04/21/2021	W	39	30	8	20	40.0	1	6	16.7	13	14	92.9	0	5	5	7	2	1	2	4	13	53.5
3	Terence Davis	SAC	SAC vs. MIN	04/21/2021	W	7	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	1	0	-12	0.2
4	Jarred Vanderbilt	MIN	MIN @ SAC	04/21/2021	L	16	4	2	3	66.7	0	0	-	0	0	-	3	3	6	2	0	1	0	1	14	17.2
5	Chimezie Metu	SAC	SAC vs. MIN	04/21/2021	W	13	10	3	3	100	0	0	-	4	6	66.7	0	2	2	1	2	1	0	2	-5	22.9
6	D'Angelo Russell	MIN	MIN @ SAC	04/21/2021	L	29	15	6	12	50.0	2	5	40.0	1	2	50.0	0	3	3	9	2	1	2	0	-6	39.1
7	Ricky Rubio	MIN	MIN @ SAC	04/21/2021	L	29	11	4	9	44.4	3	5	60.0	0	0	-	0	4	4	6	1	0	1	2	-5	26.8
8	Harrison Barnes	SAC	SAC vs. MIN	04/21/2021	W	38	22	7	14	50.0	4	9	44.4	4	6	66.7	1	5	6	7	0	0	4	1	5	35.7
9	Naz Reid	MIN	MIN @ SAC	04/21/2021	L	24	24	11	15	73.3	2	3	66.7	0	0	-	0	7	7	2	0	1	2	4	7	36.4
10	Maurice Harkless	SAC	SAC vs. MIN	04/21/2021	W	26	7	3	4	75.0	1	1	100	0	0	-	0	0	0	1	2	0	1	3	6	13.5
11	Karl-Anthony Towns	MIN	MIN @ SAC	04/21/2021	L	33	26	7	17	41.2	3	6	50.0	9	9	100	1	4	5	6	1	0	2	3	-21	42.0
12	Juancho Hernangomez	MIN	MIN @ SAC	04/21/2021	L	19	16	6	10	60.0	3	5	60.0	1	1	100	1	1	2	0	1	0	0	1	12	21.4
13	Delon Wright	SAC	SAC vs. MIN	04/21/2021	W	15	2	1	3	33.3	0	0	-	0	0	-	0	0	0	1	0	0	0	0	-12	3.5
14	Damian Jones	SAC	SAC vs. MIN	04/21/2021	W	22	8	2	2	100	0	0	-	4	4	100	2	6	8	1	0	2	1	2	7	24.1
15	Tyler Cook	DET	DET @ DAL	04/21/2021	L	6	2	1	1	100	0	0	-	0	0	-	1	1	2	1	0	0	1	1	-3	4.9
16	Maxi Kleber	DAL	DAL vs. DET	04/21/2021	W	14	0	0	3	0.0	0	2	0.0	0	0	-	2	3	5	1	1	1	0	0	-1	13.5
17	Wayne Ellington	DET	DET @ DAL	04/21/2021	L	19	11	3	7	42.9	3	7	42.9	2	2	100	0	0	0	2	0	0	0	1	-8	14.0
18	Kristaps Porzingis	DAL	DAL vs. DET	04/21/2021	W	33	19	6	13	46.2	2	5	40.0	5	6	83.3	1	6	7	4	3	0	0	6	5	42.4
19	Hamidou Diallo	DET	DET @ DAL	04/21/2021	L	17	2	0	6	0.0	0	2	0.0	2	4	50.0	1	2	3	2	0	0	1	2	-14	7.6
20	Saddiq Bey	DET	DET @ DAL	04/21/2021	L	27	11	3	8	37.5	2	5	40.0	3	3	100	1	2	3	2	0	0	0	2	-3	17.6
21	Dorian Finney-Smith	DAL	DAL vs. DET	04/21/2021	W	35	11	4	7	57.1	3	6	50.0	0	0	-	0	3	3	0	1	0	0	3	12	17.6
22	Jerami Grant	DET	DET @ DAL	04/21/2021	L	27	26	9	16	56.3	3	6	50.0	5	8	62.5	0	2	2	2	0	0	1	4	-1	30.4
23	Dwight Powell	DAL	DAL vs. DET	04/21/2021	W	11	6	3	4	75.0	0	0	-	0	0	-	1	2	3	0	0	0	1	1	-2	8.6
24	Saben Lee	DET	DET @ DAL	04/21/2021	L	12	6	2	3	66.7	0	0	-	2	2	100	0	2	2	1	0	0	2	2	6	7.9
25	Tim Hardaway Jr.	DAL	DAL vs. DET	04/21/2021	W	26	15	6	13	46.2	3	9	33.3	0	0	-	1	0	1	2	0	0	1	0	13	18.2
26	Isaiah Stewart	DET	DET @ DAL	04/21/2021	L	16	7	3	6	50.0	0	0	-	1	2	50.0	1	5	6	2	1	0	1	3	7	19.2
27	Willie Cauley-Stein	DAL	DAL vs. DET	04/21/2021	W	13	8	3	4	75.0	0	0	-	2	3	66.7	2	2	4	1	0	1	0	6	10	17.3
28	Frank Jackson	DET	DET @ DAL	04/21/2021	L	18	3	1	3	33.3	1	3	33.3	0	0	-	0	2	2	1	0	0	0	0	-5	6.9
29	Luka Doncic	DAL	DAL vs. DET	04/21/2021	W	33	30	10	22	45.5	4	11	36.4	6	10	60.0	2	8	10	9	2	0	3	2	10	58.5
30	Josh Richardson	DAL	DAL vs. DET	04/21/2021	W	28	12	4	9	44.4	1	3	33.3	3	4	75.0	1	2	3	2	1	0	1	3	-14	20.6
31	Nicolo Melli	DAL	DAL vs. DET	04/21/2021	W	6	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	1	3	1.2
32	JJ Redick	DAL	DAL vs. DET	04/21/2021	W	13	6	2	5	40.0	2	5	40.0	0	0	-	0	3	3	1	0	0	0	0	4	11.1
33	Mason Plumlee	DET	DET @ DAL	04/21/2021	L	32	13	4	4	100	0	0	-	5	5	100	2	14	16	7	0	0	2	6	-17	40.7
34	Josh Jackson	DET	DET @ DAL	04/21/2021	L	31	12	5	10	50.0	1	4	25.0	1	1	100	0	1	1	5	1	1	2	1	4	24.7
35	Cory Joseph	DET	DET @ DAL	04/21/2021	L	36	24	9	15	60.0	3	5	60.0	3	4	75.0	1	4	5	5	0	1	3	2	-16	37.5
36	Jalen Brunson	DAL	DAL vs. DET	04/21/2021	W	29	20	8	12	66.7	1	2	50.0	3	3	100	1	2	3	5	0	0	0	0	10	31.1
37	Justin Holiday	IND	IND vs. OKC	04/21/2021	W	32	6	2	9	22.2	2	7	28.6	0	0	-	0	3	3	3	2	2	1	2	-4	25.1
38	Justin Robinson	OKC	OKC @ IND	04/21/2021	L	4	0	0	2	0.0	0	1	0.0	0	0	-	0	0	0	1	0	0	0	1	-13	1.5
39	Tony Bradley	OKC	OKC @ IND	04/21/2021	L	15	8	4	8	50.0	0	0	-	0	0	-	4	4	8	0	0	0	0	0	-12	17.6
40	Malcolm Brogdon	IND	IND vs. OKC	04/21/2021	W	39	29	11	23	47.8	3	8	37.5	4	4	100	2	13	15	7	1	0	3	2	-2	57.5
41	Isaiah Roby	OKC	OKC @ IND	04/21/2021	L	28	7	3	6	50.0	1	1	100	0	0	-	0	3	3	3	1	0	0	6	-5	18.1
42	Kelan Martin	IND	IND vs. OKC	04/21/2021	W	16	6	3	8	37.5	0	3	0.0	0	0	-	3	1	4	1	0	0	0	2	5	12.3
43	Ty Jerome	OKC	OKC @ IND	04/21/2021	L	21	9	4	9	44.4	1	6	16.7	0	0	-	0	0	0	5	1	0	2	1	-11	17.5
44	Aleksej Pokusevski	OKC	OKC @ IND	04/21/2021	L	5	2	1	3	33.3	0	1	0.0	0	0	-	1	1	2	1	0	0	0	0	-6	5.9
45	Edmond Sumner	IND	IND vs. OKC	04/21/2021	W	25	10	4	8	50.0	2	3	66.7	0	0	-	0	2	2	1	0	1	1	2	-7	15.9
46	Aaron Holiday	IND	IND vs. OKC	04/21/2021	W	20	8	2	6	33.3	2	3	66.7	2	2	100	1	1	2	3	3	0	1	1	9	22.9
47	Darius Bazley	OKC	OKC @ IND	04/21/2021	L	37	26	9	25	36.0	1	8	12.5	7	9	77.8	0	9	9	2	1	0	3	2	7	39.8
48	Kenrich Williams	OKC	OKC @ IND	04/21/2021	L	28	15	6	12	50.0	2	3	66.7	1	3	33.3	3	4	7	2	2	1	3	2	-5	32.4
49	Moses Brown	OKC	OKC @ IND	04/21/2021	L	17	12	5	8	62.5	0	0	-	2	2	100	6	5	11	1	2	0	1	0	-1	31.7
0	Caris LeVert	IND	IND vs. OKC	04/21/2021	W	41	28	11	25	44.0	1	7	14.3	5	6	83.3	2	3	5	6	4	1	2	4	0	56.0
1	T.J. McConnell	IND	IND vs. OKC	04/21/2021	W	25	12	5	6	83.3	2	2	100	0	0	-	2	2	4	8	1	0	2	1	17	29.8
2	Jaylen Hoard	OKC	OKC @ IND	04/21/2021	L	13	8	4	5	80.0	0	0	-	0	0	-	1	3	4	0	1	0	1	2	5	14.8
3	Theo Maledon	OKC	OKC @ IND	04/21/2021	L	36	9	3	10	30.0	2	4	50.0	1	2	50.0	0	2	2	7	0	0	2	0	10	19.9
4	Svi Mykhailiuk	OKC	OKC @ IND	04/21/2021	L	36	20	9	16	56.3	2	5	40.0	0	0	-	2	7	9	4	0	2	5	4	1	37.8
5	Oshae Brissett	IND	IND vs. OKC	04/21/2021	W	42	23	8	16	50.0	2	7	28.6	5	8	62.5	4	8	12	1	2	3	1	2	12	52.9
6	Nikola Jokic	DEN	DEN @ POR	04/21/2021	W	36	25	9	18	50.0	1	6	16.7	6	7	85.7	4	5	9	5	0	1	4	0	3	42.3
7	Will Barton	DEN	DEN @ POR	04/21/2021	W	34	14	5	13	38.5	2	8	25.0	2	3	66.7	1	5	6	4	1	0	4	2	4	26.2
8	Shaquille Harrison	DEN	DEN @ POR	04/21/2021	W	14	5	2	4	50.0	0	1	0.0	1	1	100	0	0	0	1	2	0	0	1	-6	12.5
9	CJ McCollum	POR	POR vs. DEN	04/21/2021	L	38	14	6	13	46.2	2	7	28.6	0	0	-	0	9	9	5	2	0	3	4	1	35.3
10	Carmelo Anthony	POR	POR vs. DEN	04/21/2021	L	20	12	5	9	55.6	2	5	40.0	0	0	-	0	4	4	0	0	1	1	0	2	18.8
11	Facundo Campazzo	DEN	DEN @ POR	04/21/2021	W	27	12	4	6	66.7	4	5	80.0	0	0	-	2	3	5	3	0	1	1	3	8	24.5
12	Enes Freedom	POR	POR vs. DEN	04/21/2021	L	18	11	5	6	83.3	0	0	-	1	1	100	2	2	4	2	0	0	1	3	0	17.8
13	P.J. Dozier	DEN	DEN @ POR	04/21/2021	W	25	7	3	10	30.0	1	5	20.0	0	0	-	3	4	7	2	1	1	1	2	-2	23.4
14	Nassir Little	POR	POR vs. DEN	04/21/2021	L	13	0	0	2	0.0	0	1	0.0	0	0	-	0	3	3	0	0	0	0	2	-2	3.6
15	Damian Lillard	POR	POR vs. DEN	04/21/2021	L	37	22	9	23	39.1	2	10	20.0	2	2	100	0	4	4	5	2	0	2	0	-5	38.3
16	Paul Millsap	DEN	DEN @ POR	04/21/2021	W	12	9	3	9	33.3	1	4	25.0	2	2	100	1	2	3	2	0	1	0	2	-2	18.6
17	Anfernee Simons	POR	POR vs. DEN	04/21/2021	L	15	9	3	4	75.0	3	4	75.0	0	2	0.0	0	0	0	1	0	0	1	2	-2	9.5
18	Aaron Gordon	DEN	DEN @ POR	04/21/2021	W	29	12	4	11	36.4	2	4	50.0	2	2	100	1	5	6	3	2	0	2	1	2	27.7
19	Austin Rivers	DEN	DEN @ POR	04/21/2021	W	13	5	1	2	50.0	1	1	100	2	2	100	1	2	3	0	0	0	0	0	-6	8.6
20	Jusuf Nurkic	POR	POR vs. DEN	04/21/2021	L	29	8	3	11	27.3	0	1	0.0	2	2	100	6	1	7	6	1	0	1	3	-4	27.4
21	Robert Covington	POR	POR vs. DEN	04/21/2021	L	35	12	5	9	55.6	2	4	50.0	0	0	-	1	7	8	0	0	1	0	2	-2	24.6
22	Michael Porter Jr.	DEN	DEN @ POR	04/21/2021	W	31	17	8	12	66.7	1	4	25.0	0	0	-	1	4	5	2	0	0	1	3	2	25.0
23	Norman Powell	POR	POR vs. DEN	04/21/2021	L	34	17	4	10	40.0	1	4	25.0	8	8	100	0	2	2	2	2	0	2	0	7	26.4
24	JaMychal Green	DEN	DEN @ POR	04/21/2021	W	18	0	0	3	0.0	0	1	0.0	0	0	-	2	0	2	2	1	1	0	2	2	11.4
25	Lamar Stevens	CLE	CLE vs. CHI	04/21/2021	W	3	2	1	1	100	0	0	-	0	0	-	1	1	2	0	0	0	0	1	-4	4.4
26	Isaiah Hartenstein	CLE	CLE vs. CHI	04/21/2021	W	16	10	4	6	66.7	0	0	-	2	2	100	3	3	6	1	0	0	0	2	8	18.7
27	Adam Mokoka	CHI	CHI @ CLE	04/21/2021	L	3	2	1	2	50.0	0	1	0.0	0	1	0.0	0	1	1	0	0	0	0	0	2	3.2
28	Matthew Dellavedova	CLE	CLE vs. CHI	04/21/2021	W	18	3	1	5	20.0	1	3	33.3	0	0	-	0	0	0	6	0	0	0	2	0	12.0
29	Isaac Okoro	CLE	CLE vs. CHI	04/21/2021	W	28	8	4	9	44.4	0	1	0.0	0	0	-	1	0	1	1	1	0	1	2	19	12.7
30	Garrett Temple	CHI	CHI @ CLE	04/21/2021	L	26	4	2	7	28.6	0	4	0.0	0	0	-	0	2	2	2	1	0	0	3	-25	12.4
31	Daniel Theis	CHI	CHI @ CLE	04/21/2021	L	20	7	3	6	50.0	1	3	33.3	0	0	-	2	2	4	1	0	0	1	2	-18	12.3
32	Ryan Arcidiacono	CHI	CHI @ CLE	04/21/2021	L	8	4	2	3	66.7	0	1	0.0	0	0	-	0	1	1	2	1	0	0	2	-4	11.2
33	Lauri Markkanen	CHI	CHI @ CLE	04/21/2021	L	21	16	5	7	71.4	4	5	80.0	2	2	100	0	2	2	1	0	0	0	0	-1	19.9
34	Kevin Love	CLE	CLE vs. CHI	04/21/2021	W	26	15	5	12	41.7	4	10	40.0	1	2	50.0	1	8	9	4	0	0	3	0	6	28.8
35	Denzel Valentine	CHI	CHI @ CLE	04/21/2021	L	25	9	4	10	40.0	1	5	20.0	0	0	-	0	2	2	1	0	0	1	0	-16	11.9
36	Devon Dotson	CHI	CHI @ CLE	04/21/2021	L	4	2	1	2	50.0	0	1	0.0	0	0	-	0	0	0	0	0	0	0	0	4	2.0
37	Tomas Satoransky	CHI	CHI @ CLE	04/21/2021	L	21	13	4	5	80.0	1	2	50.0	4	5	80.0	0	3	3	3	1	0	4	2	-1	20.1
38	Collin Sexton	CLE	CLE vs. CHI	04/21/2021	W	31	30	11	17	64.7	3	5	60.0	5	6	83.3	2	1	3	7	1	0	2	3	11	45.1
39	Nikola Vucevic	CHI	CHI @ CLE	04/21/2021	L	25	9	4	12	33.3	1	5	20.0	0	0	-	1	4	5	2	1	0	5	2	-23	16.0
40	Taurean Prince	CLE	CLE vs. CHI	04/21/2021	W	21	8	3	7	42.9	2	5	40.0	0	0	-	0	3	3	3	1	0	0	3	-7	19.1
41	Cristiano Felicio	CHI	CHI @ CLE	04/21/2021	L	9	0	0	2	0.0	0	1	0.0	0	0	-	0	1	1	3	0	0	1	3	9	4.7
42	Larry Nance Jr.	CLE	CLE vs. CHI	04/21/2021	W	22	10	4	7	57.1	2	5	40.0	0	2	0.0	0	4	4	1	1	0	1	1	11	18.3
43	Mfiondu Kabengele	CLE	CLE vs. CHI	04/21/2021	W	3	2	0	1	0.0	0	1	0.0	2	2	100	0	0	0	0	0	0	0	0	-2	2.0
44	Javonte Green	CHI	CHI @ CLE	04/21/2021	L	4	2	0	0	-	0	0	-	2	2	100	0	0	0	0	0	0	0	0	4	2.0
45	Brodric Thomas	CLE	CLE vs. CHI	04/21/2021	W	3	0	0	1	0.0	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-2	0.0
